environment,model,state_id,task_id,method,variant,adaptation_seed,projection_seed,horizon,whitened_geometry_rmse
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7474149828631366
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.47614844118588673
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.5976985820920999
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6458006066554002
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.575002148793387
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7329451966014388
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.706309240290201
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.243644340871958
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,1.0337081856318462
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,1.0583846608739294
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.6663972858617851
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.8199401877510029
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7554070178100467
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.5783752013596021
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.6191283600264509
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6450301229687335
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.7543799574948573
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.6834525675142945
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.639305928106445
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.0588941521679196
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7731330858233848
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7157123720590252
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.6163171539765727
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.8102359235379925
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7777596370544227
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.6329235724284382
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.8209837670275049
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6908142506057154
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.9476381961511535
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.6320547636831589
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6364253561358046
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.6277574648548314
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.8210310971893345
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.788350221979122
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.3186545303547395
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7781571205969706
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6754743654718958
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.0978305964149855
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7577377433635385
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.821206593248218
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.2617926808522422
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.760826796021714
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7366986745134715
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.7070230199475201
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7234585082294377
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.6847174499845599
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.061931970934586
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7535479645941658
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.7831623817642969
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,1.5323211908951795
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,1.2014891994827872
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,1.1146146365280187
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,1,0.6591776699420746
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,3,0.7744562497812869
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11401,11401,14083,6,0.684329966003345
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.0161546433312656
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7510972324727792
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7633818172205853
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.3021047449298966
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.9211103779666875
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.804307483833011
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.4320264922984458
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,1.1167652144864448
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,1.0139954939192726
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.4670487732227828
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.950348902342768
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.8910405506415487
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.2393979280749063
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.8692113514434471
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.8321447018647252
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.198137631743928
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.8998580854304817
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7542747121028707
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.4720869104272314
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.602848435087379
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6468446887580538
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.5763092933232957
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.710443783956194
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7169491999791685
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.2704100162062424
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,1.0542094236922999
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,1.0968734584816537
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.6688426374890557
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.8428011380631211
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7929347124214841
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.5732144811982841
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.6093715996048016
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6422890298834644
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.744737384631694
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.6748477337547547
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6418339693402204
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.0601945403144595
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7614958146294488
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7337814256818597
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.6184377822478655
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.8165818833244556
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7741576248700808
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.6344264587748014
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.833745664499976
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.696493930311067
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.9515409912693455
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.6302620388387258
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6367400876247741
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.6358260520436076
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.8469652426938014
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.8311702791336967
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.3109695169741529
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7668317613486467
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6611883792579509
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.0967098211903357
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7817395727743509
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.8933769340115536
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.24795182732052
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7560391777486903
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.721553565550796
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.7265853233720798
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.70397124505096
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.6659146088522288
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.0605189540963582
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.7381168309036078
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7867420295035658
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,1.5624734216566805
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,1.225135507601864
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,1.134968197908815
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,1,0.6676546205776217
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,3,0.796311154382562
PushT,jepa_wm_pusht,55,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11419,11419,14083,6,0.7138375287892968
PushT,jepa_wm_pusht,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.027745773646193
PushT,jepa_wm_pusht,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.7986161024101402
PushT,jepa_wm_pusht,8,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.8233470242623065
PushT,jepa_wm_pusht,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.3234074313827107
PushT,jepa_wm_pusht,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.9387541768215165
PushT,jepa_wm_pusht,9,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.8295242530125256
PushT,jepa_wm_pusht,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.451788594735736
PushT,jepa_wm_pusht,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,1.1100357697693342
PushT,jepa_wm_pusht,10,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.9937881920487668
PushT,jepa_wm_pusht,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.4793544645997185
PushT,jepa_wm_pusht,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.9273476022313849
PushT,jepa_wm_pusht,11,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.8849807960004754
PushT,jepa_wm_pusht,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.2632363194405911
PushT,jepa_wm_pusht,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8720604596216239
PushT,jepa_wm_pusht,12,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7867142200443525
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.2282112375614533
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.929437744473017
PushT,jepa_wm_pusht,13,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7714388261652603
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.48272698012424436
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.6302753776216568
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.6918029192422797
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.5900012860350659
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8138209434299576
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7695524785933712
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.2684598678407766
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,1.079357868882566
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,1.1183532016861435
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.6658321218302544
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8407068200592547
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7430349391576426
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.5984910253804878
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.6792596508735819
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.6915548299759842
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.7672956470222408
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.7349669223639507
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.688147866947099
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.0836214306009293
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.829250255368094
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7516164123202408
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.632996541619518
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8405165526963397
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.8468649439792286
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.6310873126525883
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8739018572626137
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7413618998459138
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.9952097899380886
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.6833118557388986
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7326639907228729
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.6424816554424626
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8518812458454778
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.842801260196532
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.3419162858685658
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.8011580644148345
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7328985321980142
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.1285191321150976
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.808112243414539
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,1.010766672883813
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.2879908901626627
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.7958335968345682
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.8405175481873761
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,0.722785932011168
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,3,0.7642266861534395
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,6,0.7558506962638194
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,14083,1,1.0690878087026987
