environment,model,state_id,task_id,evaluation_seed,split,variant,method,adaptation_seed,projection_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,pose_error,selected_action,oracle_action,selected_is_null
Wall,jepa_wm_wall,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.5173793022236458,0.5610482008233022,0.0,1.0873191705736742,0.2491740221669362,1,3,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.11846271313125774,0.7131133895803413,0.0,1.0935983279052606,0.20551116551308427,3,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.0,0.8357101793110059,1.0,0.8493862100691734,0.16165833771674754,1,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.079029886739769,0.8826350829849562,0.0,0.7173654336634129,0.22565080375540641,4,6,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.007615091005135686,0.8800515013217033,0.0,0.6597454621719768,0.12144575393726635,4,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.30787988273780015,0.7311345771933048,0.0,0.6935928231236015,0.11474593413896275,5,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.4811349945468107,0.34213466635249906,0.0,1.0368400984170485,0.3152809033378575,5,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.09692983861294002,0.8769075771825651,0.0,0.6318573358596992,0.10431276070473998,4,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.22499358945128464,0.7139474236365309,0.0,0.8762442163901831,0.11971634565781326,5,6,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.5175256334018074,0.5351193527968036,0.0,1.0556530263709074,0.27185086507458733,5,2,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.0,0.8507414766499852,1.0,0.7186495458213763,0.1604725052291476,1,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.038488941790209515,0.9413517189767231,0.0,0.6337789551089351,0.17544878797635305,4,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.48324186008832426,0.6944047082800988,0.0,1.0217080383333716,0.22797830607416963,1,3,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.12694286968112253,0.44191915417050365,0.0,1.169193795925873,0.1411309150958528,5,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.06691081779439773,0.9685311657091719,0.0,0.6754295522826301,0.13785919992303924,5,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.5449193421845129,0.5549937589104813,0.0,1.0888233537840881,0.2496506499730077,1,3,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.06885728635227878,0.9136208926372189,0.0,0.6401237375853589,0.1768649289413411,2,1,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.20090383817171387,0.9624847530585868,0.0,0.47384774617088016,0.11625836151102184,5,4,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.52226012105352,0.6346250029043916,0.0,1.0170373012503353,0.2548025507143045,5,4,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.1221204240752783,0.8475214091738998,0.0,0.5936038469871201,0.14981364840652264,5,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.3045755010194801,0.907919239806332,0.0,0.6019003759358902,0.13978611716141393,5,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.0,0.8966807467138964,1.0,0.6066471307043392,0.21766002945255752,1,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.12196031285278491,0.8505519593471874,0.0,0.845518964777218,0.15622495002603695,5,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.27278036352730867,0.94600386697629,0.0,0.555590646548317,0.13211490223644834,5,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.0,0.9131924167985118,1.0,0.5592162576291925,0.2039932650376132,1,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.12336195250522808,0.873910658523657,0.0,0.5352708123042997,0.13887402800146095,5,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.21108969174761585,0.8451980950113003,0.0,0.7075448665294184,0.14527983677890008,5,6,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.19405549575924055,0.8018165134645089,0.0,0.7323894441632127,0.22096741244329796,1,4,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.0008738033632488796,0.9557002031946528,0.0,0.4519851299199901,0.12353492249775466,2,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.26800666634249315,0.9516036758565463,0.0,0.5128752682623545,0.14371329461029506,5,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.10901940817974191,0.8939308339812033,0.0,0.7067234698107863,0.20626136546206325,4,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.0,0.7674953740230857,1.0,0.7390434371736695,0.10580170218139621,1,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.05051972594698755,0.86696351075356,0.0,0.9810881404642988,0.15461222674773703,1,3,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.06992941723812081,0.755220062718308,0.0,0.8076180788714895,0.18255807334060187,4,3,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.12905025338831735,0.9096679543475119,0.0,0.7427570596953085,0.1692735564012076,5,1,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.1251960814003341,0.9681797348044465,0.0,0.43204845087106947,0.11691320516129418,5,4,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.09643994244758064,0.8989571104969118,0.0,0.6343227776945872,0.1924523923224271,1,4,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.0,0.9752628157526304,1.0,0.376811982424789,0.1252880194381426,1,1,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.29411612172776747,0.7421970224945086,0.0,0.9736027432529736,0.13911331803568075,1,6,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.2353094206177578,0.7776666306322172,0.0,0.8942782868512977,0.21838227010148598,1,2,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,1,0.0,0.8700675976593019,1.0,0.5294765234334136,0.1179299661945288,1,1,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,3,0.19830582185068493,0.9262634910296091,0.0,0.6426547503897986,0.12379272095650382,1,6,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,14011,6,0.510367303771342,0.7569813721809892,0.0,0.8152960165755092,0.22242887638412662,1,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0891078101244978,0.9777432600172744,0.0,0.3085579998258847,0.028948045765350528,1,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.317077054062759,0.9148678139596524,0.0,0.5060918307100002,0.10852776067090679,1,4,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9931034750799249,1.0,0.2992002545650642,0.11437849441609546,4,4,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9389053776169092,1.0,0.9799407074095295,0.11512982186390512,1,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.054847575896831174,0.9572052147852629,0.0,0.5948645822088908,0.14458679715510192,5,1,0
Wall,jepa_wm_wall,9,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.09552012436264752,0.9698567024815805,0.0,0.5504226857724014,0.11909432469755228,4,2,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0372770339782157,0.9671637580309068,0.0,0.39375052874683864,0.039979559389870196,3,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.20731631818021912,0.9564115962500277,0.0,0.4105521028100592,0.09132258374345838,5,1,0
Wall,jepa_wm_wall,10,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9829340052500076,1.0,0.38126391854107,0.13306909717354032,1,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.03012359321854074,0.9586587804631616,0.0,0.537297019736608,0.06435813432180516,2,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.16557815588742084,0.9108977062573901,0.0,0.5055461095999322,0.09630854059136175,5,1,0
Wall,jepa_wm_wall,11,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9785613338550799,1.0,0.40622940976314065,0.13897207011641818,1,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.12456477430848922,0.9124172318599436,0.0,0.9798439847337459,0.11322097408611889,5,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.06321905065029236,0.9839461536985762,0.0,0.4959902375929697,0.14474891180534416,6,1,0
Wall,jepa_wm_wall,12,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.21116622450814518,0.9542535008597421,0.0,0.45416613809399475,0.12244138395026394,4,3,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.7779002668191949,1.0,0.6842964355378466,0.04254434788219784,1,1,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.2829161925693999,0.9270093231395067,0.0,0.5014853371039688,0.11423222679125715,2,4,0
Wall,jepa_wm_wall,13,1,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9966262358024126,1.0,0.32428475324091877,0.10728177900610572,4,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.1235923244710162,0.831562567820608,0.0,0.7991414501997242,0.09049804864814537,5,1,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.03871608563546807,0.8713933965071395,0.0,0.8536589719110217,0.14717397273744273,5,4,0
Wall,jepa_wm_wall,14,1,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.8994831372034502,1.0,0.5810519466555171,0.15459403679398637,4,4,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.12749000243931988,0.916476446235866,0.0,0.5465732415161638,0.09256828512427195,5,1,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.09083780960232728,0.8591417150544028,0.0,0.94466254387728,0.14920080412181658,7,5,0
Wall,jepa_wm_wall,15,1,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.02109195364658048,0.8470990316401326,0.0,0.7409092197477293,0.14947464808215122,4,2,0
Wall,jepa_wm_wall,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,1.0,1.0,0.34409876099885517,0.13860084475371096,1,1,0
Wall,jepa_wm_wall,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.0780943539164202,0.962088063901401,0.0,0.5401482720494738,0.09891098213988594,1,2,0
Wall,jepa_wm_wall,16,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.47836158155027136,0.6384577312205095,0.0,1.1431303682135083,0.2883627427780174,1,2,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9565940533493605,1.0,0.47737051155697907,0.14134046428821365,1,1,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.0,0.8879267546027195,1.0,0.6669835833185719,0.11680684990809767,1,1,0
Wall,jepa_wm_wall,17,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.5173793022236458,0.5730195999889831,0.0,1.1792080296599436,0.26847878947373277,1,3,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.12115863057169185,0.5538233467894722,0.0,1.010841788515206,0.1247902812016354,6,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.0,0.9598681443655491,1.0,0.47642565042845364,0.1457629714292843,1,1,0
Wall,jepa_wm_wall,18,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.079029886739769,0.8731997607399768,0.0,0.7207112763314943,0.20337360006375657,4,6,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.007615091005135686,0.9374490100975118,0.0,0.6196032828248514,0.1173788902253877,4,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.30787988273780015,0.9234682561604812,0.0,0.6059578211358904,0.11765624426204142,5,1,0
Wall,jepa_wm_wall,19,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.4811349945468107,0.6793249990685121,0.0,0.9234995030874883,0.2637294396504454,5,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9855927051933131,1.0,0.26402249850347376,0.12158853266755529,1,1,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.22499358945128464,0.8235661929583594,0.0,0.7488579896214402,0.09006995873243998,5,6,0
Wall,jepa_wm_wall,20,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.5175256334018074,0.5778708606990579,0.0,1.0553859635032812,0.2767637577850851,5,2,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9660865208998789,1.0,0.5482577183702345,0.12695145136049407,1,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.0,0.8164225718601562,1.0,0.7189298372937091,0.12841195570913144,1,1,0
Wall,jepa_wm_wall,21,2,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.48324186008832426,0.6653003238639711,0.0,1.1423634573921888,0.24535818765245648,1,3,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9625027354746081,1.0,0.47102218151755715,0.14007278784428306,1,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.0,0.8889128649716467,1.0,0.6602788234672753,0.11569593270234894,1,1,0
Wall,jepa_wm_wall,22,2,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.5449193421845129,0.5666303831570464,0.0,1.1746896260520632,0.2674035236454378,1,3,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.1421721940639325,0.9591246924202758,0.0,0.4894963287335367,0.12942788765747978,5,1,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.08949224892228795,0.9607550423495651,0.0,0.40171266590629295,0.06905637078394783,1,4,0
Wall,jepa_wm_wall,23,2,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.52226012105352,0.6789305183386821,0.0,0.9209261397654704,0.23051131108991943,5,4,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.08016261345003133,0.9007159296225522,0.0,0.4285396668071805,0.12977357491048608,3,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.3045755010194801,0.9341293610237628,0.0,0.5232844835915195,0.13131938335140797,5,1,0
Wall,jepa_wm_wall,48,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9111177859004417,1.0,0.6702913179884296,0.22287452472688477,1,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.12196031285278491,0.8931209655069114,0.0,0.5401257771033043,0.13497776040252524,5,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.27278036352730867,0.9063062104838941,0.0,0.5432959617134983,0.13668277240483898,5,1,0
Wall,jepa_wm_wall,49,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.0,0.9131924167985118,1.0,0.6288959518750127,0.2078330469033684,1,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9369814441087726,1.0,0.44194158975033,0.11337823784556925,1,1,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.21108969174761585,0.9208820873749454,0.0,0.5819757068355625,0.14618396532591144,5,6,0
Wall,jepa_wm_wall,50,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.19405549575924055,0.7943887524933115,0.0,0.8435390242166796,0.22874677372277258,1,4,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9631705287998862,1.0,0.5057524821182872,0.11778185749867157,1,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.26800666634249315,0.9597991157333078,0.0,0.48777153075271906,0.15895792816490553,5,1,0
Wall,jepa_wm_wall,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.10901940817974191,0.9302143706585768,0.0,0.6775662032108355,0.19034832721315237,4,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.917216574693762,1.0,0.6519736173881335,0.07542706479295078,1,1,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.05051972594698755,0.8797424867479864,0.0,1.0184438469565829,0.16719758237277224,1,3,0
Wall,jepa_wm_wall,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.06992941723812081,0.6406196281248038,0.0,0.936874450771936,0.19570401665784948,4,3,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.12905025338831735,0.9084464149430372,0.0,0.6444420932172239,0.11314844254821584,5,1,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.09916642903112673,0.9781959244010854,0.0,0.362274868513705,0.12520214403037072,1,4,0
Wall,jepa_wm_wall,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.09643994244758064,0.8872594837045231,0.0,0.6941792528255893,0.19783003454010956,1,4,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9757651445122301,1.0,0.4068101716263821,0.1256255107909656,1,1,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.22028967914818534,0.8505847300528033,0.0,0.8373384744117465,0.14483097001544384,5,6,0
Wall,jepa_wm_wall,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.2353094206177578,0.7776666306322172,0.0,0.9411454637232424,0.2286347696059595,1,2,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,1,0.0,0.9207184764390525,1.0,0.4303331204591003,0.1133261152754701,1,1,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,3,0.1600320766712798,0.9330163000360077,0.0,0.6269262636789474,0.14078017158599007,5,6,0
Wall,jepa_wm_wall,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11419,fidelity_constrained_matched_geometry,11419,14011,6,0.510367303771342,0.7657798123194529,0.0,0.9364012279437347,0.23791191956226793,1,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,1,0.016152705182870427,0.998992303888049,0.0,0.6539339170997287,0.07466351527455004,4,2,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,3,0.08482373582968013,0.826871301417362,0.0,0.8050038159198578,0.15636890803432085,5,4,0
Wall,jepa_wm_wall,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11437,fidelity_constrained_latent_only,11437,14011,6,0.0,0.8987598866184608,1.0,0.7849266827466239,0.2839749205710033,4,4,0
