environment,method,adaptation_seed,projection_seed,horizon,metric,estimate,low,high,n_tasks,n_bootstrap,task_means_json
PushT,fidelity_constrained_latent_only,11437,14065,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_latent_only,11437,14065,6,normalized_regret,0.23616405810889204,0.17855022494625872,0.3212581980873214,3,2000,"{""1"": 0.3212581980873214, ""2"": 0.20868375129309596, ""6"": 0.17855022494625872}"
PushT,fidelity_constrained_latent_only,11437,14065,6,weighted_pairwise_accuracy,0.7076103375870471,0.6591948544400699,0.7746309498821907,3,2000,"{""1"": 0.6591948544400699, ""2"": 0.6890052084388805, ""6"": 0.7746309498821907}"
PushT,fidelity_constrained_latent_only,11437,14065,6,top1_correct,0.4166666666666667,0.375,0.5,3,2000,"{""1"": 0.375, ""2"": 0.375, ""6"": 0.5}"
PushT,fidelity_constrained_latent_only,11437,14065,6,normalized_margin_rmse,1.1200026303112827,0.943273845983209,1.236604167219019,3,2000,"{""1"": 1.236604167219019, ""2"": 1.1801298777316203, ""6"": 0.9432738459832091}"
PushT,fidelity_constrained_latent_only,11437,14065,6,pose_error,0.11869191710713788,0.10780868177588065,0.13185556221131525,3,2000,"{""1"": 0.10780868177588065, ""2"": 0.13185556221131525, ""6"": 0.1164115073342177}"
PushT,fidelity_constrained_latent_only,11437,14065,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_latent_only,11437,14083,1,normalized_regret,0.29860381074709375,0.20521755904521044,0.41711216025647974,3,2000,"{""1"": 0.2734817129395911, ""2"": 0.4171121602564797, ""6"": 0.20521755904521044}"
PushT,fidelity_constrained_latent_only,11437,14083,1,weighted_pairwise_accuracy,0.5443281010386068,0.43463353523487963,0.6244139351509559,3,2000,"{""1"": 0.573936832729985, ""2"": 0.4346335352348797, ""6"": 0.6244139351509559}"
PushT,fidelity_constrained_latent_only,11437,14083,1,top1_correct,0.375,0.25,0.5,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.5}"
PushT,fidelity_constrained_latent_only,11437,14083,1,normalized_margin_rmse,7.4881028541415136,2.0915177176631734,10.57682335697387,3,2000,"{""1"": 2.0915177176631734, ""2"": 10.57682335697387, ""6"": 9.795967487787497}"
PushT,fidelity_constrained_latent_only,11437,14083,1,pose_error,0.09010861405529937,0.05866117475343829,0.10975026515346971,3,2000,"{""1"": 0.10191440225899012, ""2"": 0.10975026515346971, ""6"": 0.05866117475343829}"
PushT,fidelity_constrained_latent_only,11437,14083,1,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.125}"
PushT,fidelity_constrained_latent_only,11437,14083,3,normalized_regret,0.3208056556823165,0.214655090050892,0.5064622150530231,3,2000,"{""1"": 0.5064622150530231, ""2"": 0.214655090050892, ""6"": 0.24129966194303437}"
PushT,fidelity_constrained_latent_only,11437,14083,3,weighted_pairwise_accuracy,0.6834843779549532,0.524286336314339,0.77095792742803,3,2000,"{""1"": 0.524286336314339, ""2"": 0.7552088701224907, ""6"": 0.77095792742803}"
PushT,fidelity_constrained_latent_only,11437,14083,3,top1_correct,0.375,0.25,0.625,3,2000,"{""1"": 0.25, ""2"": 0.625, ""6"": 0.25}"
PushT,fidelity_constrained_latent_only,11437,14083,3,normalized_margin_rmse,1.1967817530335223,0.8419698180131139,1.5112386746792428,3,2000,"{""1"": 1.2371367664082105, ""2"": 1.5112386746792428, ""6"": 0.8419698180131139}"
PushT,fidelity_constrained_latent_only,11437,14083,3,pose_error,0.10217364342959963,0.07987126238427417,0.13164485586555,3,2000,"{""1"": 0.07987126238427417, ""2"": 0.13164485586555, ""6"": 0.09500481203897476}"
PushT,fidelity_constrained_latent_only,11437,14083,3,selected_is_null,0.125,0.0,0.25,3,2000,"{""1"": 0.25, ""2"": 0.0, ""6"": 0.125}"
PushT,fidelity_constrained_latent_only,11437,14083,6,normalized_regret,0.26651562799562606,0.19341060259421125,0.32702419523355963,3,2000,"{""1"": 0.32702419523355963, ""2"": 0.2791120861591073, ""6"": 0.19341060259421125}"
PushT,fidelity_constrained_latent_only,11437,14083,6,weighted_pairwise_accuracy,0.7115381578767087,0.6676659711848588,0.7744390224927971,3,2000,"{""1"": 0.69250947995247, ""2"": 0.6676659711848589, ""6"": 0.7744390224927971}"
PushT,fidelity_constrained_latent_only,11437,14083,6,top1_correct,0.20833333333333334,0.125,0.375,3,2000,"{""1"": 0.125, ""2"": 0.375, ""6"": 0.125}"
PushT,fidelity_constrained_latent_only,11437,14083,6,normalized_margin_rmse,1.0141900155327555,0.939059557569586,1.1171054718433004,3,2000,"{""1"": 0.9864050171853799, ""2"": 1.1171054718433004, ""6"": 0.9390595575695861}"
PushT,fidelity_constrained_latent_only,11437,14083,6,pose_error,0.12588001411118477,0.10677608956070461,0.14548735553094239,3,2000,"{""1"": 0.10677608956070461, ""2"": 0.14548735553094239, ""6"": 0.1253765972419073}"
PushT,fidelity_constrained_latent_only,11437,14083,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,normalized_regret,0.39183069926541786,0.327041869884864,0.49031139276528335,3,2000,"{""1"": 0.327041869884864, ""2"": 0.3581388351461061, ""6"": 0.49031139276528335}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,weighted_pairwise_accuracy,0.4975776095501807,0.43064576708192986,0.5672364673956983,3,2000,"{""1"": 0.5672364673956983, ""2"": 0.4948505941729139, ""6"": 0.43064576708192986}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,top1_correct,0.4583333333333333,0.25,0.625,3,2000,"{""1"": 0.625, ""2"": 0.5, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,normalized_margin_rmse,5.147360082475925,1.8161038164635193,8.24392787063429,3,2000,"{""1"": 1.8161038164635193, ""2"": 5.3820485603299675, ""6"": 8.24392787063429}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,pose_error,0.08606604525254524,0.0727983615704004,0.10369307782486303,3,2000,"{""1"": 0.10369307782486303, ""2"": 0.0727983615704004, ""6"": 0.08170669636237232}"
PushT,fidelity_constrained_matched_geometry,11401,14011,1,selected_is_null,0.08333333333333333,0.0,0.125,3,2000,"{""1"": 0.125, ""2"": 0.125, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,normalized_regret,0.24631562385457573,0.11933730067421479,0.4136161311593359,3,2000,"{""1"": 0.20599343973017642, ""2"": 0.41361613115933593, ""6"": 0.11933730067421479}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,weighted_pairwise_accuracy,0.7256623121962583,0.6223134426579396,0.7870217998529404,3,2000,"{""1"": 0.7870217998529404, ""2"": 0.6223134426579396, ""6"": 0.7676516940778946}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,top1_correct,0.4166666666666667,0.25,0.625,3,2000,"{""1"": 0.625, ""2"": 0.25, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,normalized_margin_rmse,1.2209187726428123,1.0167782802272347,1.5682092044488491,3,2000,"{""1"": 1.0777688332523534, ""2"": 1.568209204448849, ""6"": 1.0167782802272347}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,pose_error,0.08515182738131084,0.07052618630256982,0.10552635178027109,3,2000,"{""1"": 0.07052618630256982, ""2"": 0.10552635178027109, ""6"": 0.07940294406109163}"
PushT,fidelity_constrained_matched_geometry,11401,14011,3,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,normalized_regret,0.23651894822214448,0.051562353127594086,0.3853905558270017,3,2000,"{""1"": 0.38539055582700177, ""2"": 0.27260393571183766, ""6"": 0.051562353127594086}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,weighted_pairwise_accuracy,0.6867631122676853,0.6436020276418029,0.7688739974423612,3,2000,"{""1"": 0.6436020276418029, ""2"": 0.6478133117188916, ""6"": 0.7688739974423611}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,top1_correct,0.5,0.375,0.625,3,2000,"{""1"": 0.375, ""2"": 0.5, ""6"": 0.625}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,normalized_margin_rmse,1.062619327563131,1.0187050024655901,1.133657448048909,3,2000,"{""1"": 1.133657448048909, ""2"": 1.0187050024655901, ""6"": 1.035495532174894}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,pose_error,0.11684233092930235,0.09510751690585655,0.13568558163277591,3,2000,"{""1"": 0.09510751690585653, ""2"": 0.13568558163277591, ""6"": 0.11973389424927462}"
PushT,fidelity_constrained_matched_geometry,11401,14011,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,normalized_regret,0.292964093393532,0.17365105508785286,0.4982298173554276,3,2000,"{""1"": 0.1736510550878529, ""2"": 0.20701140773731555, ""6"": 0.4982298173554276}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,weighted_pairwise_accuracy,0.6282847828751369,0.43798106488463584,0.8139316492238877,3,2000,"{""1"": 0.8139316492238877, ""2"": 0.6329416345168871, ""6"": 0.43798106488463584}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,top1_correct,0.4583333333333333,0.375,0.625,3,2000,"{""1"": 0.375, ""2"": 0.625, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,normalized_margin_rmse,4.999363931346017,1.803871277191595,8.712880257322471,3,2000,"{""1"": 1.803871277191595, ""2"": 8.712880257322471, ""6"": 4.481340259523984}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,pose_error,0.10432523365993795,0.08805037740085093,0.1194764482247146,3,2000,"{""1"": 0.10544887535424834, ""2"": 0.1194764482247146, ""6"": 0.08805037740085093}"
PushT,fidelity_constrained_matched_geometry,11401,14029,1,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.125, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,normalized_regret,0.20308232473494794,0.1055266111471978,0.3513615228730973,3,2000,"{""1"": 0.3513615228730973, ""2"": 0.15235884018454887, ""6"": 0.1055266111471978}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,weighted_pairwise_accuracy,0.7386197095138551,0.7001724235912136,0.8075825842476737,3,2000,"{""1"": 0.7081041207026779, ""2"": 0.7001724235912137, ""6"": 0.8075825842476737}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,top1_correct,0.3333333333333333,0.25,0.375,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,normalized_margin_rmse,1.1947226149137349,0.8619497539034365,1.56068619003487,3,2000,"{""1"": 1.1615319008028984, ""2"": 1.56068619003487, ""6"": 0.8619497539034365}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,pose_error,0.09992155151338962,0.0825810620660496,0.12549835345451205,3,2000,"{""1"": 0.0916852390196072, ""2"": 0.12549835345451205, ""6"": 0.0825810620660496}"
PushT,fidelity_constrained_matched_geometry,11401,14029,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,normalized_regret,0.29550981747186916,0.23793628214460782,0.3395321575151526,3,2000,"{""1"": 0.23793628214460782, ""2"": 0.3090610127558471, ""6"": 0.3395321575151526}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,weighted_pairwise_accuracy,0.6625245299076101,0.6230797164182527,0.7072852044405722,3,2000,"{""1"": 0.6230797164182527, ""2"": 0.6572086688640055, ""6"": 0.7072852044405722}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,top1_correct,0.3333333333333333,0.25,0.375,3,2000,"{""1"": 0.375, ""2"": 0.375, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,normalized_margin_rmse,1.1087523448122856,1.0224813156866632,1.1665986544613953,3,2000,"{""1"": 1.1665986544613953, ""2"": 1.1371770642887982, ""6"": 1.0224813156866632}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,pose_error,0.12822400191916186,0.11561370673424544,0.1455277860508443,3,2000,"{""1"": 0.11561370673424544, ""2"": 0.1455277860508443, ""6"": 0.12353051297239587}"
PushT,fidelity_constrained_matched_geometry,11401,14029,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,normalized_regret,0.3755508403632821,0.27923118924372625,0.44777580332006056,3,2000,"{""1"": 0.27923118924372625, ""2"": 0.3996455285260596, ""6"": 0.4477758033200606}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,weighted_pairwise_accuracy,0.5434452002607496,0.4746720218800971,0.6199109532144323,3,2000,"{""1"": 0.6199109532144323, ""2"": 0.5357526256877195, ""6"": 0.47467202188009716}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,top1_correct,0.4166666666666667,0.25,0.5,3,2000,"{""1"": 0.5, ""2"": 0.5, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,normalized_margin_rmse,4.136768745020578,1.6867517564984469,5.380439385084391,3,2000,"{""1"": 1.6867517564984469, ""2"": 5.343115093478895, ""6"": 5.380439385084391}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,pose_error,0.07688220073096289,0.06460718284663844,0.09157247065452297,3,2000,"{""1"": 0.07446694869172725, ""2"": 0.09157247065452297, ""6"": 0.06460718284663844}"
PushT,fidelity_constrained_matched_geometry,11401,14047,1,selected_is_null,0.16666666666666666,0.0,0.25,3,2000,"{""1"": 0.25, ""2"": 0.0, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,normalized_regret,0.22957963711980364,0.13660215794529704,0.37548567719960113,3,2000,"{""1"": 0.1766510762145127, ""2"": 0.37548567719960113, ""6"": 0.13660215794529704}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,weighted_pairwise_accuracy,0.7880197282924127,0.7383848856420622,0.8806864773463531,3,2000,"{""1"": 0.7383848856420621, ""2"": 0.7449878218888231, ""6"": 0.8806864773463532}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,top1_correct,0.4166666666666667,0.25,0.625,3,2000,"{""1"": 0.625, ""2"": 0.25, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,normalized_margin_rmse,0.9778009541507968,0.6890745755408721,1.2285771250829063,3,2000,"{""1"": 1.015751161828612, ""2"": 1.2285771250829063, ""6"": 0.6890745755408723}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,pose_error,0.08805704819103122,0.07424525471003572,0.11424884812215953,3,2000,"{""1"": 0.07567704174089837, ""2"": 0.11424884812215953, ""6"": 0.07424525471003572}"
PushT,fidelity_constrained_matched_geometry,11401,14047,3,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.125}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,normalized_regret,0.21976174102107301,0.09114218641189982,0.39059518873540133,3,2000,"{""1"": 0.39059518873540133, ""2"": 0.17754784791591777, ""6"": 0.09114218641189983}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,weighted_pairwise_accuracy,0.7084363949296021,0.6419775402932775,0.8266413236936531,3,2000,"{""1"": 0.6419775402932775, ""2"": 0.6566903208018757, ""6"": 0.826641323693653}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,top1_correct,0.2916666666666667,0.125,0.5,3,2000,"{""1"": 0.125, ""2"": 0.5, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,normalized_margin_rmse,1.0077726892034435,0.7890675671101924,1.1762455759794297,3,2000,"{""1"": 1.0580049245207077, ""2"": 1.1762455759794297, ""6"": 0.7890675671101925}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,pose_error,0.11780753737296869,0.10167534007577479,0.1416468736270614,3,2000,"{""1"": 0.1016753400757748, ""2"": 0.1416468736270614, ""6"": 0.11010039841606988}"
PushT,fidelity_constrained_matched_geometry,11401,14047,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,normalized_regret,0.32221944015970916,0.12615124334429384,0.48578594596873703,3,2000,"{""1"": 0.48578594596873703, ""2"": 0.3547211311660966, ""6"": 0.12615124334429384}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,weighted_pairwise_accuracy,0.561578475836862,0.3286087375095102,0.704907260460459,3,2000,"{""1"": 0.3286087375095102, ""2"": 0.704907260460459, ""6"": 0.6512194295406168}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,top1_correct,0.375,0.25,0.5,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.5}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,normalized_margin_rmse,5.063406046355037,2.2496944569613437,9.298316450136955,3,2000,"{""1"": 2.2496944569613437, ""2"": 9.298316450136955, ""6"": 3.642207231966813}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,pose_error,0.07633785016183232,0.0567367174061462,0.08899496553636432,3,2000,"{""1"": 0.08328186754298644, ""2"": 0.08899496553636432, ""6"": 0.056736717406146206}"
PushT,fidelity_constrained_matched_geometry,11401,14065,1,selected_is_null,0.16666666666666666,0.0,0.25,3,2000,"{""1"": 0.25, ""2"": 0.0, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,normalized_regret,0.1177989237499293,0.08638917396275465,0.1690004110292899,3,2000,"{""1"": 0.16900041102928992, ""2"": 0.09800718625774335, ""6"": 0.08638917396275465}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,weighted_pairwise_accuracy,0.7724882389084566,0.7258699788448865,0.7976375425572672,3,2000,"{""1"": 0.793957195323216, ""2"": 0.7258699788448865, ""6"": 0.7976375425572673}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,top1_correct,0.5,0.375,0.625,3,2000,"{""1"": 0.375, ""2"": 0.5, ""6"": 0.625}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,normalized_margin_rmse,1.1202662252835205,0.8137110916793256,1.3790810743575017,3,2000,"{""1"": 1.1680065098137336, ""2"": 1.3790810743575017, ""6"": 0.8137110916793258}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,pose_error,0.08890268164085074,0.07546449691778356,0.11494644569850637,3,2000,"{""1"": 0.0762971023062623, ""2"": 0.11494644569850637, ""6"": 0.07546449691778356}"
PushT,fidelity_constrained_matched_geometry,11401,14065,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,normalized_regret,0.2380486559497074,0.16765558476008416,0.33780663179594206,3,2000,"{""1"": 0.33780663179594206, ""2"": 0.20868375129309596, ""6"": 0.1676555847600842}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,weighted_pairwise_accuracy,0.7019611679632822,0.6512113485215658,0.7606755200036502,3,2000,"{""1"": 0.6512113485215658, ""2"": 0.6939966353646305, ""6"": 0.7606755200036502}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,top1_correct,0.3333333333333333,0.25,0.375,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,normalized_margin_rmse,1.1206946463347653,0.9541002000092571,1.21700519144633,3,2000,"{""1"": 1.21700519144633, ""2"": 1.1909785475487094, ""6"": 0.9541002000092571}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,pose_error,0.11873740308451793,0.10674016392844153,0.1323432237737968,3,2000,"{""1"": 0.10674016392844153, ""2"": 0.1323432237737968, ""6"": 0.11712882155131552}"
PushT,fidelity_constrained_matched_geometry,11401,14065,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,normalized_regret,0.26485944562273855,0.20345865973656344,0.3176379641920612,3,2000,"{""1"": 0.2734817129395911, ""2"": 0.3176379641920612, ""6"": 0.20345865973656344}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,weighted_pairwise_accuracy,0.5758921094149178,0.49580706845396777,0.6271463564533811,3,2000,"{""1"": 0.6047229033374043, ""2"": 0.4958070684539678, ""6"": 0.6271463564533811}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,top1_correct,0.4166666666666667,0.25,0.5,3,2000,"{""1"": 0.25, ""2"": 0.5, ""6"": 0.5}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,normalized_margin_rmse,7.044621940454088,2.067662921680449,10.22896153510769,3,2000,"{""1"": 2.067662921680449, ""2"": 8.837241364574124, ""6"": 10.22896153510769}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,pose_error,0.08940662410556721,0.0590108442430169,0.1056546718406629,3,2000,"{""1"": 0.10355435623302182, ""2"": 0.1056546718406629, ""6"": 0.0590108442430169}"
PushT,fidelity_constrained_matched_geometry,11401,14083,1,selected_is_null,0.08333333333333333,0.0,0.25,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,normalized_regret,0.343856477576255,0.2412996619430344,0.534828556270266,3,2000,"{""1"": 0.534828556270266, ""2"": 0.2554412145154646, ""6"": 0.24129966194303437}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,weighted_pairwise_accuracy,0.6793536207051812,0.5175120020393357,0.7705718756082464,3,2000,"{""1"": 0.5175120020393357, ""2"": 0.7499769844679615, ""6"": 0.7705718756082464}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,top1_correct,0.3333333333333333,0.25,0.5,3,2000,"{""1"": 0.25, ""2"": 0.5, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,normalized_margin_rmse,1.2089838884918114,0.8285053738776691,1.5599416501803367,3,2000,"{""1"": 1.2385046414174283, ""2"": 1.5599416501803367, ""6"": 0.8285053738776691}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,pose_error,0.10096813644449247,0.07900218900893496,0.12741443478791042,3,2000,"{""1"": 0.07900218900893496, ""2"": 0.12741443478791042, ""6"": 0.096487785536632}"
PushT,fidelity_constrained_matched_geometry,11401,14083,3,selected_is_null,0.125,0.0,0.25,3,2000,"{""1"": 0.25, ""2"": 0.0, ""6"": 0.125}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,normalized_regret,0.2613686049540153,0.20942363011421783,0.2883219546651157,3,2000,"{""1"": 0.2863602300827124, ""2"": 0.2883219546651157, ""6"": 0.20942363011421783}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,weighted_pairwise_accuracy,0.7057860425544559,0.6644919674259935,0.7654956955350088,3,2000,"{""1"": 0.6873704647023653, ""2"": 0.6644919674259935, ""6"": 0.7654956955350088}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,top1_correct,0.20833333333333334,0.125,0.375,3,2000,"{""1"": 0.125, ""2"": 0.375, ""6"": 0.125}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,normalized_margin_rmse,1.0127244863389213,0.9243462518769959,1.1293853441079853,3,2000,"{""1"": 0.9844418630317827, ""2"": 1.1293853441079853, ""6"": 0.9243462518769959}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,pose_error,0.12535269186127831,0.10658398497818462,0.14204160517702924,3,2000,"{""1"": 0.10658398497818464, ""2"": 0.14204160517702924, ""6"": 0.12743248542862107}"
PushT,fidelity_constrained_matched_geometry,11401,14083,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,normalized_regret,0.39183069926541786,0.327041869884864,0.49031139276528335,3,2000,"{""1"": 0.327041869884864, ""2"": 0.3581388351461061, ""6"": 0.49031139276528335}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,weighted_pairwise_accuracy,0.49478204947346405,0.43055667050286384,0.5589388837446145,3,2000,"{""1"": 0.5589388837446145, ""2"": 0.4948505941729139, ""6"": 0.43055667050286384}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,top1_correct,0.4583333333333333,0.25,0.625,3,2000,"{""1"": 0.625, ""2"": 0.5, ""6"": 0.25}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,normalized_margin_rmse,5.120987980013813,1.8128108064522193,8.14857914595394,3,2000,"{""1"": 1.8128108064522193, ""2"": 5.4015739876352775, ""6"": 8.14857914595394}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,pose_error,0.0860499565468915,0.07280358361954763,0.10358848516306463,3,2000,"{""1"": 0.10358848516306463, ""2"": 0.07280358361954763, ""6"": 0.08175780085806222}"
PushT,fidelity_constrained_matched_geometry,11419,14011,1,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,normalized_regret,0.24631562385457573,0.11933730067421479,0.4136161311593359,3,2000,"{""1"": 0.20599343973017642, ""2"": 0.41361613115933593, ""6"": 0.11933730067421479}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,weighted_pairwise_accuracy,0.7230686056780694,0.6223134426579396,0.7792406802983741,3,2000,"{""1"": 0.7792406802983741, ""2"": 0.6223134426579396, ""6"": 0.7676516940778946}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,top1_correct,0.4166666666666667,0.25,0.625,3,2000,"{""1"": 0.625, ""2"": 0.25, ""6"": 0.375}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,normalized_margin_rmse,1.2201767397264878,1.0158157969733526,1.5669430880650161,3,2000,"{""1"": 1.0777713341410946, ""2"": 1.5669430880650161, ""6"": 1.0158157969733526}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,pose_error,0.08527445310450066,0.070786325959238,0.10571194918785766,3,2000,"{""1"": 0.070786325959238, ""2"": 0.10571194918785766, ""6"": 0.0793250841664063}"
PushT,fidelity_constrained_matched_geometry,11419,14011,3,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_matched_geometry,11419,14011,6,normalized_regret,0.20997288043147125,0.051562353127594086,0.3853905558270017,3,2000,"{""1"": 0.38539055582700177, ""2"": 0.19296573233981798, ""6"": 0.051562353127594086}"
PushT,fidelity_constrained_matched_geometry,11419,14011,6,weighted_pairwise_accuracy,0.685669928553315,0.6436020276418029,0.7598662221367931,3,2000,"{""1"": 0.6436020276418029, ""2"": 0.6535415358813488, ""6"": 0.7598662221367931}"
PushT,fidelity_constrained_matched_geometry,11419,14011,6,top1_correct,0.5,0.375,0.625,3,2000,"{""1"": 0.375, ""2"": 0.5, ""6"": 0.625}"
PushT,fidelity_constrained_matched_geometry,11419,14011,6,normalized_margin_rmse,1.0647487841417778,1.021433252324433,1.1381745156999086,3,2000,"{""1"": 1.1381745156999086, ""2"": 1.021433252324433, ""6"": 1.0346385844009922}"
