environment,model,state_id,task_id,variant,method,adaptation_seed,decoder_index,decoder_projection_seed,horizon,certificate_bound,normalized_gap,certificate_normalized_regret_q,conventional_normalized_regret,regret_bound_holds,top1_certified,top1_correct,selected_action,oracle_action
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.48043781293853377,0.006092489128857203,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.4390428917165671,0.05350381994101328,0.16557815588742084,0.16557815588742084,True,False,False,5,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.44234606532120474,0.05350381994101328,0.16557815588742084,0.16557815588742084,True,False,False,5,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.4956022953859209,0.05350381994101328,0.16557815588742084,0.16557815588742084,True,False,False,5,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.682276738569479,0.029439984357622885,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.6347711723935412,0.029439984357622885,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.6311486838387527,0.029439984357622885,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.6994687002523062,0.12456447628524758,0.12456477430848922,0.12456477430848922,True,False,False,5,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.40700380391225544,0.12456447628524758,0.12456447628524758,0.12456447628524758,True,False,False,6,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.5972737380054801,0.12456447628524758,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.5251804341605707,0.06321905065029236,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7780501146755017,0.06321905065029236,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.4662279583654747,0.06321905065029236,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.7195380203061404,0.051845683435020974,0.31883657143532496,0.31883657143532496,True,False,False,1,3
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.6511644126680239,0.051845683435020974,0.31883657143532496,0.31883657143532496,True,False,False,1,3
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.7647008541963797,0.051845683435020974,0.31883657143532496,0.31883657143532496,True,False,False,1,3
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.3455593032657047,0.0032743813559044216,0.014646054187181842,0.014646054187181842,True,False,False,2,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.42635164153135224,0.0032743813559044216,0.028695465844599356,0.028695465844599356,True,False,False,4,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.5087565175204124,0.0032743813559044216,0.12114197737824782,0.12114197737824782,True,False,False,5,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.39425854022839774,0.14527104206009775,0.14527104206009775,0.14527104206009775,True,False,False,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.4403828949254311,0.14527104206009775,0.14527104206009775,0.14527104206009775,True,False,False,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.3949776890675575,0.14527104206009775,0.14527104206009775,0.14527104206009775,True,False,False,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.4010318892700852,0.4162684616699494,0.0,0.0,True,True,True,4,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.4744716320362969,0.4162684616699494,0.0,0.0,True,False,True,4,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.4518567889069745,0.4162684616699494,0.4162684616699494,0.4162684616699494,True,False,False,5,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.47014720790224335,0.1235923244710162,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.42769974286652135,0.1235923244710162,0.1235923244710162,0.1235923244710162,True,False,False,5,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.7165176765309941,0.1235923244710162,0.1235923244710162,0.1235923244710162,True,False,False,5,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.8487179184075323,0.02103669177229461,0.02103669177229461,0.02103669177229461,True,False,False,1,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.5977911284137823,0.02103669177229461,0.02103669177229461,0.02103669177229461,True,False,False,1,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.7495023947916872,0.02103669177229461,0.02103669177229461,0.02103669177229461,True,False,False,1,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.6758131058308263,0.018693811713921336,0.0,0.0,True,False,True,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.5711167725459992,0.018693811713921336,0.0,0.0,True,False,True,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.5821425711338847,0.018693811713921336,0.0,0.0,True,False,True,4,4
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.34059098768560153,0.12749000243931988,0.12749000243931988,0.12749000243931988,True,False,False,6,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.7022500090981593,0.12749000243931988,0.12749000243931988,0.12749000243931988,True,False,False,5,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.8924704931013586,0.12749000243931988,0.12749000243931988,0.12749000243931988,True,False,False,5,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.8244944436152564,0.019446629235054986,0.019446629235054986,0.019446629235054986,True,False,False,1,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7064364254745459,0.019446629235054986,0.019446629235054986,0.019446629235054986,True,False,False,1,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.8098766386263918,0.019446629235054986,0.0,0.0,True,False,True,5,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.7530399337642639,0.02109195364658048,0.5003648254496518,0.5003648254496518,True,False,False,5,2
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.6494295368591821,0.02109195364658048,0.02109195364658048,0.02109195364658048,True,False,False,4,2
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.7130155030284807,0.02109195364658048,0.5003648254496518,0.5003648254496518,True,False,False,5,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.4617273787939872,0.08029399387979654,0.12475547200310898,0.12475547200310898,True,False,False,6,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.33607051774487057,0.08029399387979654,0.08029399387979654,0.08029399387979654,True,False,False,4,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.19385649711076786,0.08029399387979654,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.7775463023266338,0.005638604719787298,0.1362528665233449,0.1362528665233449,True,False,False,5,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,1.1977182223853302,0.005638604719787298,0.1362528665233449,0.1362528665233449,True,False,False,5,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.6575669754438528,0.005638604719787298,0.07872781905618415,0.07872781905618415,True,False,False,4,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.1144355148887266,0.0428317804300752,0.47836158155027136,0.47836158155027136,True,False,False,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.2370817986064213,0.0428317804300752,0.47836158155027136,0.47836158155027136,True,False,False,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.931258869080145,0.0428317804300752,0.47836158155027136,0.47836158155027136,True,False,False,1,2
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.9260093319886339,0.12688063729252005,0.12688078630405206,0.12688078630405206,True,False,False,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.6014608196440011,0.12688063729252005,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.8840420377130921,0.12688063729252005,0.43363994939568373,0.43363994939568373,True,False,False,8,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.9353800072600995,0.0045777647931245415,0.0666852161712895,0.0666852161712895,True,False,False,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7896816777314463,0.0045777647931245415,0.0666852161712895,0.0666852161712895,True,False,False,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.5926430647063429,0.0045777647931245415,0.0666852161712895,0.0666852161712895,True,False,False,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.148872659990088,0.00537754688799704,0.5173793022236458,0.5173793022236458,True,False,False,1,3
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.2217894343907136,0.00537754688799704,0.5173793022236458,0.5173793022236458,True,False,False,1,3
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.8979073787386644,0.00537754688799704,0.5173793022236458,0.5173793022236458,True,False,False,1,3
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.7168589782972141,0.08790014078613739,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.3232904700385466,0.08790014078613739,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.3949569853822555,0.08790014078613739,0.08790014078613739,0.08790014078613739,True,False,False,4,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.7999132778070923,0.06357119324461176,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7168241187119615,0.06357119324461176,0.13583789196485332,0.13583789196485332,True,False,False,6,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.39898719636121394,0.06357119324461176,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.914421710936797,0.06074535502837518,0.20337306739366096,0.20337306739366096,True,False,False,5,6
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.0162606876957354,0.06074535502837518,0.079029886739769,0.079029886739769,True,False,False,4,6
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.7009688678592281,0.06074535502837518,0.079029886739769,0.079029886739769,True,False,False,4,6
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.5420712323862775,0.0012619796047764191,0.1265250410340812,0.1265250410340812,True,False,False,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,1.2474486719813391,0.0012619796047764191,0.4328822502546236,0.4328822502546236,True,False,False,7,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.7257209228514903,0.0012619796047764191,0.0012619796047764191,0.0012619796047764191,True,False,False,2,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.642794051571734,0.23155633681788695,0.30787988273780015,0.30787988273780015,True,False,False,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.8412118679157118,0.23155633681788695,0.5496849397943441,0.5496849397943441,True,False,False,7,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.624519950463116,0.23155633681788695,0.30787988273780015,0.30787988273780015,True,False,False,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.0293145654745244,0.021179216124354038,0.4811349945468107,0.4811349945468107,True,False,False,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.1241629831680646,0.021179216124354038,0.4811349945468107,0.4811349945468107,True,False,False,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,1.010215360301944,0.021179216124354038,0.4811349945468107,0.4811349945468107,True,False,False,5,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,1.1564927644508889,0.09692983861294002,0.5769228648680464,0.5769228648680464,True,False,False,0,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,1.2559264570480853,0.09692983861294002,0.5769228648680464,0.5769228648680464,True,False,False,0,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,1.0065328008409804,0.09692983861294002,0.12873220149056347,0.12873220149056347,True,False,False,5,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.8163188059240681,0.1083018003488066,0.4878714169545492,0.4878714169545492,True,False,False,0,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,1.1397847860642927,0.1083018003488066,0.4705035616516968,0.4705035616516968,True,False,False,7,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.565287261419798,0.1083018003488066,0.22499358945128464,0.22499358945128464,True,False,False,5,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.026004912446589,0.054097226742439664,0.5175256334018074,0.5175256334018074,True,False,False,5,2
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.1052376650962872,0.054097226742439664,0.6705794678490131,0.6705794678490131,True,False,False,0,2
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.8984800562981112,0.054097226742439664,0.5175256334018074,0.5175256334018074,True,False,False,5,2
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.5447070356456246,0.1135563918087716,0.12442798164057622,0.12442798164057622,True,False,False,5,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.46312298645474553,0.1135563918087716,0.14340729376121125,0.14340729376121125,True,False,False,2,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.5542513109881898,0.1135563918087716,0.17076076094870335,0.17076076094870335,True,False,False,3,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.9932131823234539,0.03663146723505468,0.1168170843053608,0.1168170843053608,True,False,False,5,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7960259192101566,0.03663146723505468,0.1168170843053608,0.1168170843053608,True,False,False,5,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.5549661554039846,0.03663146723505468,0.04176444127707509,0.04176444127707509,True,False,False,2,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.085983832757858,0.08291059941356739,0.48324186008832426,0.48324186008832426,True,False,False,1,3
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.2606608075883923,0.08291059941356739,0.48324186008832426,0.48324186008832426,True,False,False,1,3
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.8929641905104411,0.08291059941356739,0.48324186008832426,0.48324186008832426,True,False,False,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.90763186857693,0.12694286968112253,0.12694286968112253,0.12694286968112253,True,False,False,5,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.6252259217516104,0.12694286968112253,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.8740312177423596,0.12694286968112253,0.4337733398799115,0.4337733398799115,True,False,False,8,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.9166039705283521,0.0034078026238675394,0.06691081779439773,0.06691081779439773,True,False,False,5,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.7752606391498412,0.0034078026238675394,0.06691081779439773,0.06691081779439773,True,False,False,5,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.5971201167503457,0.0034078026238675394,0.06691081779439773,0.06691081779439773,True,False,False,5,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.1215317588726401,0.005672566228622634,0.5449193421845129,0.5449193421845129,True,False,False,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.2083741801539734,0.005672566228622634,0.5449193421845129,0.5449193421845129,True,False,False,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.9000776516153759,0.005672566228622634,0.5449193421845129,0.5449193421845129,True,False,False,1,3
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.47814098044804193,0.0352215604069649,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,1.0409477845757371,0.0352215604069649,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.6445595862279274,0.0352215604069649,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.6632791720254706,0.06654741675461008,0.20090383817171387,0.20090383817171387,True,False,False,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,1.0968651849621276,0.06654741675461008,0.20090383817171387,0.20090383817171387,True,False,False,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.540791665707346,0.06654741675461008,0.20090383817171387,0.20090383817171387,True,False,False,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,1.0534774435016168,0.02483818875576625,0.52226012105352,0.52226012105352,True,False,False,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,1.1249020529889329,0.02483818875576625,0.52226012105352,0.52226012105352,True,False,False,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,6,0.9084906612203195,0.02483818875576625,0.52226012105352,0.52226012105352,True,False,False,5,4
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,1,0.41084629857994903,0.001230240308132282,0.12212012605194784,0.12212012605194784,True,False,False,6,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,1,0.5768133512062157,0.001230240308132282,0.1221204240752783,0.1221204240752783,True,False,False,5,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,1,0.7390600918346453,0.001230240308132282,0.1221204240752783,0.1221204240752783,True,False,False,5,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,3,0.4431373602886848,0.19997904740567995,0.3045755010194801,0.3045755010194801,True,False,False,5,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,3,0.714650785798216,0.19997904740567995,0.3045755010194801,0.3045755010194801,True,False,False,5,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,2,13537,3,0.5945273944216724,0.19997904740567995,0.3045755010194801,0.3045755010194801,True,False,False,5,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,0,13501,6,0.7781136198415445,0.13991464109340168,0.0,0.0,True,False,True,1,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,13519,6,0.7201441111057264,0.13991464109340168,0.0,0.0,True,False,True,1,1
