environment,model,state_id,task_id,variant,method,adaptation_seed,horizon,native_anchor
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,3,0.11548154056072235
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,6,0.1316530704498291
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,1,0.02641766145825386
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,3,0.06106293573975563
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,6,0.05759734660387039
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,1,0.18163539469242096
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,3,0.24956461787223816
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,6,0.2461923062801361
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,1,0.12509046494960785
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,3,0.24802018702030182
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,6,0.249117910861969
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,1,0.16781273484230042
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,3,0.26846182346343994
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,6,0.260271817445755
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,1,0.1295298933982849
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,3,0.27998030185699463
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,6,0.2656834125518799
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,1,0.12557493150234222
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,3,0.24169042706489563
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,6,0.2741686701774597
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,1,0.15678806602954865
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,3,0.2410159856081009
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,6,0.25146692991256714
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,1,0.11994487047195435
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,3,0.2816717028617859
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,6,0.2405790090560913
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,1,0.14706890285015106
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,3,0.3024957478046417
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,6,0.28746312856674194
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,1,0.16529376804828644
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,3,0.307748943567276
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,6,0.3632548451423645
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,1,0.17818689346313477
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,3,0.2885800898075104
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,6,0.3557746708393097
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,1,0.16364218294620514
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,3,0.2360246479511261
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,6,0.3342507779598236
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,1,0.20641684532165527
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,3,0.32022958993911743
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,6,0.35319870710372925
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,1,0.19538110494613647
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,3,0.3153989017009735
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,6,0.3481871485710144
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,1,0.16327837109565735
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,3,0.26187896728515625
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,6,0.3371407389640808
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,1,0.18065589666366577
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,3,0.2874952554702759
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,6,0.3574832081794739
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,1,0.16254019737243652
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,3,0.29619187116622925
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,6,0.34477749466896057
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,1,0.22123287618160248
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,3,0.39892181754112244
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,6,0.4322173595428467
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,1,0.21516846120357513
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,3,0.4038798213005066
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,6,0.4266209006309509
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,1,0.2221996784210205
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,3,0.37928932905197144
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,6,0.4343102276325226
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,1,0.2425987720489502
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,3,0.38227224349975586
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,6,0.420322984457016
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,1,0.21909727156162262
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,3,0.386377215385437
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,6,0.430467426776886
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,1,0.19996996223926544
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,3,0.37982308864593506
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,6,0.4340800940990448
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,1,0.23973117768764496
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,3,0.39410707354545593
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,6,0.4469086229801178
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,1,0.20410196483135223
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,3,0.3787933588027954
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,6,0.44625213742256165
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1203598901629448
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.17984434962272644
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.1924147754907608
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.07298358529806137
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.16337597370147705
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.18060095608234406
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.11209550499916077
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.19367201626300812
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.20363743603229523
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.08134925365447998
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.19733890891075134
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2021976262331009
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.07529406994581223
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.15712448954582214
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.20447489619255066
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.09055572748184204
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.1626940816640854
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2094375342130661
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.07195566594600677
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.1924319565296173
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.18126368522644043
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.08450000733137131
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.20803725719451904
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.22145593166351318
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.11524930596351624
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.24041059613227844
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.29997938871383667
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1237683817744255
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.21067506074905396
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2804209887981415
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.11346550285816193
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.16913354396820068
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.21582189202308655
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1533452421426773
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.24616284668445587
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2807551324367523
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1362917721271515
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.25067800283432007
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2910125255584717
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.11160415410995483
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.18887139856815338
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2714496850967407
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12594211101531982
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.21108819544315338
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.28128892183303833
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.11414709687232971
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.23012575507164001
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2836994230747223
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.138412743806839
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.26118430495262146
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.30819469690322876
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.13798564672470093
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.26235994696617126
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.3044796288013458
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.13835567235946655
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.25147998332977295
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.3037300407886505
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.15660664439201355
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.247689351439476
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2880313992500305
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12813150882720947
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.2490222156047821
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.29186880588531494
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1250537484884262
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.24412594735622406
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.3060954511165619
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.14978186786174774
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.265908420085907
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.3138884902000427
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12603159248828888
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.23972463607788086
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.30019086599349976
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.18464016914367676
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.24401935935020447
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.2389264553785324
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.13015764951705933
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.24404625594615936
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.24387548863887787
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.16905029118061066
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2609427273273468
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.2526027262210846
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1371787190437317
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2682463824748993
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.2593076825141907
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1324470490217209
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2398756742477417
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.24334771931171417
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1589503139257431
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.22804728150367737
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.24303707480430603
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.12662380933761597
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2651246190071106
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.23520050942897797
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.14776284992694855
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2860047519207001
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.2513919472694397
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1666051298379898
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.3011838495731354
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.35127824544906616
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.17621877789497375
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.27166104316711426
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.3383643329143524
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1664735972881317
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2325739562511444
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.3294124901294708
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.20560118556022644
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.31226685643196106
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.3432474136352539
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.19304397702217102
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.3022678792476654
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.3379272520542145
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.16423919796943665
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.25466009974479675
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.32664811611175537
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.17924250662326813
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2715432047843933
Wall,jepa_wm_wall,22,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.34025874733924866
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.16531877219676971
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.2872529625892639
Wall,jepa_wm_wall,23,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.33971738815307617
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.2231091558933258
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.39977169036865234
Wall,jepa_wm_wall,48,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.4194986820220947
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.21831576526165009
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.4050235450267792
Wall,jepa_wm_wall,49,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.41596540808677673
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.22501060366630554
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.3872610330581665
Wall,jepa_wm_wall,50,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.42320388555526733
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.24646708369255066
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.38516002893447876
Wall,jepa_wm_wall,51,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.41137728095054626
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.218891903758049
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.38677000999450684
Wall,jepa_wm_wall,52,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.4177900552749634
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.2068386822938919
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.3820789158344269
Wall,jepa_wm_wall,53,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.4200197458267212
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.23955568671226501
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.39327800273895264
Wall,jepa_wm_wall,54,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.438496857881546
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.20668701827526093
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.3806980848312378
Wall,jepa_wm_wall,55,6,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.43450629711151123
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,1,0.18031521141529083
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,3,0.24150541424751282
Wall,jepa_wm_wall,8,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,6,0.23556110262870789
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,1,0.12961767613887787
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,3,0.23599164187908173
Wall,jepa_wm_wall,9,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,6,0.24517908692359924
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,1,0.165690615773201
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,3,0.25439563393592834
Wall,jepa_wm_wall,10,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,6,0.2542940080165863
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,1,0.13817736506462097
Wall,jepa_wm_wall,11,1,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,3,0.26254186034202576
