environment,model,state_id,task_id,evaluation_seed,split,variant,method,adaptation_seed,projection_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,pose_error,selected_action,oracle_action,selected_is_null
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,6,0.8517434359994246,0.7523185011468358,0.0,1.1132446122243562,0.09800469574613421,6,9,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,1,0.0,0.5555555555555556,1.0,14.46296534589666,0.13213545402259538,7,0,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,3,0.3477543489605677,0.7375743718546339,0.0,1.702126096831045,0.07807881957906833,4,2,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,6,0.0,0.8321264620337411,1.0,0.9372562447455999,0.0649938380629374,3,3,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,1,0.22071215478288175,0.50233804448958,0.0,1.35112615911094,0.051399263460493505,1,9,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,3,0.02265841164096627,0.9493765305342502,0.0,0.8352212398682486,0.08078248888754938,2,5,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,6,0.11645392932375082,0.9453049582604588,0.0,0.6292182366251007,0.13513668637275614,1,5,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,1,0.274829989886387,0.7827810676637567,0.0,1.1858043739714417,0.07245050568366995,6,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,3,0.0,0.8968938567793392,1.0,0.9235680774040567,0.11500674568669973,4,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,6,0.0,0.7866763440711387,1.0,1.2798469607626075,0.1487733577889357,4,4,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,1,0.0,0.8888888888888888,1.0,1.1957819512355798,0.026566378557176733,7,0,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,3,0.031059595022704112,0.25453426304278304,0.0,1.5047245839484573,0.10996017600792388,7,8,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_matched_geometry__seed11401,fidelity_constrained_matched_geometry,11401,15001,6,0.0,0.8435101032833721,1.0,0.9694870254498489,0.10477735818186015,3,3,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.08148739372120142,0.8703066771894553,0.0,1.7426157137519405,0.07725746541907519,5,1,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.008427652349288942,0.7622859340985564,0.0,1.2994156573311382,0.07924232695782467,4,6,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.06384650595620604,0.2506582275242099,0.0,1.7091979394615036,0.1391559528256247,6,1,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,0.6435516527166674,1.0,2.2141069423903046,0.060786647365606496,1,0,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.7286493483691098,0.2764624015710857,0.0,1.405476399030203,0.10721426539641325,7,2,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,1.0,0.346268566903667,0.0,1.2285881855177974,0.11560168593272017,9,3,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.620166319521398,0.42800818333153234,0.0,1.2327537928779368,0.09118957812145002,6,1,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.8571764214952159,1.0,1.130520991151141,0.08723308253059572,6,6,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.6789019354624969,0.6136283134789052,0.0,1.6953499383451607,0.11618101996827143,2,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.45140758138381915,0.7035788316630996,0.0,1.2782883299878782,0.05430289888889626,6,7,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.8656582360741004,1.0,0.6396172522866651,0.06165827378394663,6,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,1.0,0.31745093499095867,0.0,1.3799404429869222,0.14348141178314672,3,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,1.0,0.006751572468925901,0.0,1.4373278340812097,0.2003951279422183,9,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.09847152877843415,0.5829905942356233,0.0,1.0474101381478453,0.14027675725376149,2,4,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.2031956716648721,0.8369054504844416,0.0,0.7792745914114593,0.12478246176502442,3,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.9488516591828323,0.023365536022040206,0.0,1.7275057652269539,0.09723165040140046,0,6,1
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.8389117433273928,1.0,0.7684870250792235,0.07930024326943197,2,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.13238746966896506,0.7693799028238042,0.0,0.7799396204471835,0.12648592186119675,6,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,nan,1.0,nan,0.0849187074434164,5,0,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.22439910568143512,0.9220205983224331,0.0,0.8787462912020568,0.05657801264642341,5,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.955098294142873,1.0,0.6043954907638177,0.07925774718903439,2,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,nan,1.0,nan,0.04346213919910889,6,0,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.6474833555978032,0.36789262616292717,0.0,1.219198004537055,0.0590242531219544,6,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.978115608190515,1.0,0.6572396913416121,0.06969160193302346,3,3,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.04667333317829818,0.9738755864786748,0.0,0.6818566068749964,0.054335594219983,6,4,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.7714563941976694,1.0,0.9947386801750574,0.12626773019454932,6,6,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.4963376841622818,1.0,0.9364280435154967,0.15686569290614244,6,6,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,nan,1.0,nan,0.06730714341397459,8,0,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.5789271149086822,0.7279380265827744,0.0,1.9430516789810242,0.07587883694186767,4,2,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.27989109651126526,0.8628636524391975,0.0,0.9058113822178604,0.08856227144453788,2,3,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,nan,1.0,nan,0.12730881901558105,4,0,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.44201480759003287,0.3609723174536348,0.0,2.1131082030098107,0.14027615322278914,5,2,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.36289437302384253,0.48976423963068283,0.0,1.3927376805775638,0.12697570043684947,5,2,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,1.0,0.3318591250542815,0.0,2.6783416753573657,0.04654698800901373,1,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.8191967758982338,1.0,0.9825875586265441,0.06948349751158302,7,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.05206520357815755,0.9156420515644179,0.0,1.5661125772608326,0.08408060156438676,7,5,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.071849549171498,0.8966502293888302,0.0,1.5463932296389697,0.06476891272316172,6,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.4266659652735245,0.5479482930757776,0.0,1.5688397200719604,0.15934243390429742,4,8,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,1.0,0.13674464666382158,0.0,1.792149217092271,0.2576750950071618,3,8,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,nan,1.0,nan,0.046616599751399194,6,0,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.7585503102919223,0.5643275434830097,0.0,2.2688507132056133,0.08110879361242455,4,2,0
PushT,jepa_wm_pusht,21,2,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.8086460205638093,1.0,0.8237827488274961,0.08290881817004628,3,3,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,1.0,0.1111111111111111,0.0,27.56036792285426,0.04458258363621336,5,6,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.6125149999424588,0.8010883535606517,0.0,0.8672562896125803,0.06698256867914987,6,4,0
PushT,jepa_wm_pusht,22,2,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.16420548128968346,0.8968671306768167,0.0,0.9676587847951615,0.062313059830497765,2,4,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.5842417127270264,0.17169813732167108,0.0,1.9382354070757146,0.25162336838928084,4,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.13340500380456333,0.539325002720012,0.0,1.3354167010136206,0.22471305696920912,1,9,0
PushT,jepa_wm_pusht,23,2,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.00624987304378611,0.567215419055672,0.0,1.1871220476596878,0.2607202584242453,3,9,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.09012243500443963,0.364407196678672,0.0,1.9995504363706909,0.06179237517393833,0,9,1
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.9064864151916818,1.0,0.6746497713507764,0.09363670951184895,5,5,0
PushT,jepa_wm_pusht,48,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.7210536873095227,1.0,0.9188296864802324,0.14056497211785687,5,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.3961841050703398,0.580304948287324,0.0,2.018469246293918,0.0820630712643347,9,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.9712253272502487,1.0,0.7476523857100802,0.07307756690432822,5,5,0
PushT,jepa_wm_pusht,49,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.890968525988461,1.0,0.6709743264606122,0.13623734847117205,5,5,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,0.9832859419964576,1.0,0.7393803021073565,0.0376965527469845,1,1,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.9991336558341828,1.0,0.38748137620810236,0.044804406103900116,2,2,0
PushT,jepa_wm_pusht,50,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.19887118635918416,0.9535245412610995,0.0,0.5464083793638764,0.07780390712771171,1,2,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,0.9968981446241947,1.0,1.1852438175449647,0.055627684361858235,9,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.3533778267573249,0.9349475669071572,0.0,0.6038682230401782,0.05949214606459531,7,9,0
PushT,jepa_wm_pusht,51,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.9224597470232038,1.0,1.0044908875445917,0.09496683892323184,9,9,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,0.4444444444444444,1.0,15.220918531921317,0.14742694615872456,7,0,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.3477543489605677,0.7375743718546339,0.0,1.8702319808383647,0.08589628690083514,4,2,0
PushT,jepa_wm_pusht,52,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.7899215713663117,1.0,1.1378194953195853,0.07873015310160128,3,3,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.22071215478288175,0.405564667448027,0.0,1.6930729165958336,0.0529193190479139,1,9,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.02265841164096627,0.9493765305342502,0.0,0.8557834686230051,0.08159456209620829,2,5,0
PushT,jepa_wm_pusht,53,6,1709,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.11645392932375082,0.9453049582604588,0.0,0.644417836396844,0.13417530133958572,1,5,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.274829989886387,0.7827810676637567,0.0,1.256246331254609,0.07616380708956119,6,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.0,0.9328169954886311,1.0,0.7946970413881147,0.11362178783560026,4,4,0
PushT,jepa_wm_pusht,54,6,913,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.8357732515652931,1.0,1.2437175160972842,0.14626655843697878,4,4,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,1,0.0,0.8888888888888888,1.0,1.1420566244686268,0.0223381496882546,0,0,1
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,3,0.5069549095951416,0.07102907171255256,0.0,1.5509089577326367,0.11043215305562104,4,8,0
PushT,jepa_wm_pusht,55,6,1297,development_holdout,fidelity_constrained_latent_only__seed11419,fidelity_constrained_latent_only,11419,15001,6,0.0,0.8922092443958732,1.0,0.970176708865258,0.10853957687199597,3,3,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,0.9122833460867856,1.0,1.5523097728691029,0.07077315364954476,1,1,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.008427652349288942,0.7349496865109818,0.0,1.1433791088354772,0.07243979279945933,4,6,0
PushT,jepa_wm_pusht,8,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,1.0,0.16712155205022347,0.0,1.5936740163337202,0.12664144549421869,3,1,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,0.5717719134139435,1.0,2.6414334158428154,0.06679567906224701,1,0,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.7286493483691098,0.2975439808543403,0.0,1.4210014053268398,0.1041448196042318,7,2,0
PushT,jepa_wm_pusht,9,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.8502269524673542,0.20840874578921156,0.0,1.328800040567753,0.12512766840436748,7,3,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.620166319521398,0.42800818333153234,0.0,1.1580897479908256,0.09190433902004931,6,1,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.8451620854884817,1.0,1.0872793446316134,0.08380669077030975,6,6,0
PushT,jepa_wm_pusht,10,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.6789019354624969,0.5291924625334339,0.0,1.823175753069092,0.10967235332519658,2,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.41336878890994966,0.4795479805634398,0.0,2.628569736783277,0.07424169504968206,5,7,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.8453362475160145,1.0,0.6809573310276068,0.06653384649928577,6,6,0
PushT,jepa_wm_pusht,11,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,1.0,0.3150982643275744,0.0,1.3613643708507541,0.14042851697747308,3,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,1.0,0.01504069767859441,0.0,1.3329543918443814,0.2050144370816914,9,6,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.6320266725334243,1.0,0.9873665234625041,0.1323385852969661,4,4,0
PushT,jepa_wm_pusht,12,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.2031956716648721,0.8790779954947947,0.0,0.7508038408814889,0.11655425735350447,3,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.9488516591828323,0.03026845012152947,0.0,1.695887754347066,0.09228332074383183,0,6,1
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.816634626369811,1.0,0.8011590825584717,0.08356911745394928,2,2,0
PushT,jepa_wm_pusht,13,1,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.13238746966896506,0.8300046947094379,0.0,0.8099056180644101,0.12180779886595612,6,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,nan,1.0,nan,0.09439187827645577,4,0,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.22439910568143512,0.9187791884727979,0.0,0.7802287567782534,0.05709867429530072,5,2,0
PushT,jepa_wm_pusht,14,1,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.0,0.881932085611513,1.0,0.6886505354991103,0.0823206352228007,2,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,nan,1.0,nan,0.04122916104073278,4,0,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.6474833555978032,0.4443176513120861,0.0,1.3468969596797553,0.06292969104077058,6,2,0
PushT,jepa_wm_pusht,15,1,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.0,0.9434484573590717,1.0,0.6697797668126043,0.0717062455982965,3,3,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.04667333317829818,0.9738755864786748,0.0,0.5160494695835854,0.05063358649287795,6,4,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.9074181226685127,1.0,0.9440522973093701,0.13019356590361084,6,6,0
PushT,jepa_wm_pusht,16,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.0,0.5090231051330236,1.0,0.9072326717784147,0.1683836942131554,6,6,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,nan,1.0,nan,0.06048006332069543,8,0,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.5789271149086822,0.7279380265827744,0.0,1.7266287967043654,0.07261867297885047,4,2,0
PushT,jepa_wm_pusht,17,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.0,0.8828071763779162,1.0,0.7395630686427326,0.08174233438224071,3,3,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.0,nan,1.0,nan,0.12022101712533748,4,0,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.44201480759003287,0.34402944298553784,0.0,1.7385949339595121,0.1371180758636426,5,2,0
PushT,jepa_wm_pusht,18,2,1709,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,1.0,0.3281574114271841,0.0,1.4358483009598433,0.1344221273990917,7,2,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,1.0,0.6884368852872834,0.0,1.6918314837526884,0.06764002781128607,6,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,3,0.0,0.8200097572361508,1.0,0.8012265342187728,0.0808361295253635,7,7,0
PushT,jepa_wm_pusht,19,2,913,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,6,0.05206520357815755,0.9156420515644179,0.0,1.5314912548071664,0.09310830690065978,7,5,0
PushT,jepa_wm_pusht,20,2,1297,development_holdout,fidelity_constrained_shuffled_geometry__seed11419,fidelity_constrained_shuffled_geometry,11419,15001,1,0.071849549171498,0.8966502293888302,0.0,1.224739989479813,0.05675577466571517,6,8,0
