environment,method,adaptation_seed,projection_seed,horizon,metric,estimate,low,high,n_tasks,n_bootstrap,task_means_json
PushT,fidelity_constrained_shuffled_geometry,11419,15001,1,normalized_margin_rmse,3.586154322145203,1.8348741366129113,6.018335665613118,3,2000,"{""1"": 1.8348741366129113, ""2"": 6.018335665613117, ""6"": 2.9052531642095794}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,1,pose_error,0.08239489895602177,0.06588543311841799,0.09207920799052938,3,2000,"{""1"": 0.09207920799052938, ""2"": 0.08922005575911796, ""6"": 0.06588543311841799}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,1,selected_is_null,0.16666666666666666,0.0,0.375,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.375}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,normalized_regret,0.2146897169753371,0.050184044453029764,0.3927651737232769,3,2000,"{""1"": 0.20111993274970463, ""2"": 0.3927651737232769, ""6"": 0.050184044453029764}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,weighted_pairwise_accuracy,0.7236409751055319,0.6434259206968023,0.8356532372375516,3,2000,"{""1"": 0.6918437673822422, ""2"": 0.6434259206968023, ""6"": 0.8356532372375516}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,top1_correct,0.4583333333333333,0.25,0.625,3,2000,"{""1"": 0.5, ""2"": 0.25, ""6"": 0.625}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,normalized_margin_rmse,1.0917047990689488,0.8673727355816955,1.3767080975875856,3,2000,"{""1"": 1.0310335640375652, ""2"": 1.3767080975875854, ""6"": 0.8673727355816955}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,pose_error,0.09364510445875983,0.0797174121104689,0.11836024904577641,3,2000,"{""1"": 0.08285765222003416, ""2"": 0.11836024904577641, ""6"": 0.0797174121104689}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,3,selected_is_null,0.041666666666666664,0.0,0.125,3,2000,"{""1"": 0.0, ""2"": 0.125, ""6"": 0.0}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,normalized_regret,0.29397624802077044,0.12102467066539695,0.4830890036579611,3,2000,"{""1"": 0.4830890036579611, ""2"": 0.27781506973895337, ""6"": 0.12102467066539693}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,weighted_pairwise_accuracy,0.6804171579342547,0.5862837935162681,0.8606821480520882,3,2000,"{""1"": 0.5942855322344076, ""2"": 0.5862837935162681, ""6"": 0.8606821480520883}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,top1_correct,0.4583333333333333,0.25,0.75,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.75}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,normalized_margin_rmse,1.0533825023716683,0.8098824220025596,1.2219958423525785,3,2000,"{""1"": 1.1282692427598666, ""2"": 1.2219958423525785, ""6"": 0.8098824220025596}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,pose_error,0.12215480339945446,0.11176250533839978,0.14291953970473692,3,2000,"{""1"": 0.11178236515522669, ""2"": 0.14291953970473692, ""6"": 0.11176250533839979}"
PushT,fidelity_constrained_shuffled_geometry,11419,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,normalized_regret,0.29556289582246287,0.1658588429158631,0.38298427016692266,3,2000,"{""1"": 0.38298427016692266, ""2"": 0.33784557438460283, ""6"": 0.1658588429158631}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,weighted_pairwise_accuracy,0.5496662080223489,0.41790615774206613,0.6508478834175901,3,2000,"{""1"": 0.41790615774206613, ""2"": 0.5802445829073903, ""6"": 0.6508478834175901}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,top1_correct,0.4166666666666667,0.375,0.5,3,2000,"{""1"": 0.375, ""2"": 0.375, ""6"": 0.5}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,normalized_margin_rmse,3.2830140247016284,1.7805331022755062,5.070560979362584,3,2000,"{""1"": 1.7805331022755062, ""2"": 5.070560979362584, ""6"": 2.997947992466794}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,pose_error,0.08251801144010402,0.06733074840306652,0.0909952997017372,3,2000,"{""1"": 0.0909952997017372, ""2"": 0.08922798621550837, ""6"": 0.06733074840306652}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,1,selected_is_null,0.16666666666666666,0.0,0.375,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.375}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,normalized_regret,0.2178551516243706,0.050184044453029764,0.4022614776703774,3,2000,"{""1"": 0.20111993274970463, ""2"": 0.40226147767037734, ""6"": 0.050184044453029764}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,weighted_pairwise_accuracy,0.7248946986369288,0.6434783013439771,0.8472896510863714,3,2000,"{""1"": 0.6839161434804378, ""2"": 0.6434783013439771, ""6"": 0.8472896510863714}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,top1_correct,0.4583333333333333,0.25,0.625,3,2000,"{""1"": 0.5, ""2"": 0.25, ""6"": 0.625}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,normalized_margin_rmse,1.095571875079554,0.8656517796861514,1.3846727597323756,3,2000,"{""1"": 1.0363910858201355, ""2"": 1.3846727597323756, ""6"": 0.8656517796861514}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,pose_error,0.09322823588914658,0.07957309076338678,0.11762877287525647,3,2000,"{""1"": 0.08248284402879649, ""2"": 0.11762877287525647, ""6"": 0.07957309076338678}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,normalized_regret,0.2862952095978438,0.12102467066539695,0.46004588838918115,3,2000,"{""1"": 0.46004588838918115, ""2"": 0.27781506973895337, ""6"": 0.12102467066539693}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,weighted_pairwise_accuracy,0.6954842490934298,0.6055013999047021,0.8739121133597204,3,2000,"{""1"": 0.6055013999047021, ""2"": 0.6070392340158665, ""6"": 0.8739121133597204}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,top1_correct,0.4583333333333333,0.25,0.75,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.75}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,normalized_margin_rmse,1.0517507984403316,0.8057392199573279,1.2303684822212055,3,2000,"{""1"": 1.1191446931424611, ""2"": 1.2303684822212055, ""6"": 0.8057392199573279}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,pose_error,0.12118500232238227,0.11058597845117542,0.14201944102750352,3,2000,"{""1"": 0.11094958748846791, ""2"": 0.14201944102750352, ""6"": 0.11058597845117543}"
PushT,fidelity_constrained_shuffled_geometry,11437,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,frozen,-1,15001,1,normalized_regret,0.3183694740021672,0.22589377177911937,0.37279834595177247,3,2000,"{""1"": 0.37279834595177247, ""2"": 0.3564163042756098, ""6"": 0.22589377177911937}"
PushT,frozen,-1,15001,1,weighted_pairwise_accuracy,0.5073475683213032,0.4145184176674019,0.6287330182654896,3,2000,"{""1"": 0.4145184176674019, ""2"": 0.47879126903101826, ""6"": 0.6287330182654896}"
PushT,frozen,-1,15001,1,top1_correct,0.4583333333333333,0.375,0.5,3,2000,"{""1"": 0.5, ""2"": 0.375, ""6"": 0.5}"
PushT,frozen,-1,15001,1,normalized_margin_rmse,3.327984909628057,1.8963959081927217,5.080863500620838,3,2000,"{""1"": 1.8963959081927217, ""2"": 5.080863500620838, ""6"": 3.0066953200706124}"
PushT,frozen,-1,15001,1,pose_error,0.08088490459069438,0.06812698837924833,0.0878938227784844,3,2000,"{""1"": 0.08663390261435042, ""2"": 0.0878938227784844, ""6"": 0.06812698837924833}"
PushT,frozen,-1,15001,1,selected_is_null,0.08333333333333333,0.0,0.125,3,2000,"{""1"": 0.125, ""2"": 0.0, ""6"": 0.125}"
PushT,frozen,-1,15001,3,normalized_regret,0.19879593422042552,0.050184044453029764,0.37969643417204746,3,2000,"{""1"": 0.1665073240361994, ""2"": 0.37969643417204746, ""6"": 0.050184044453029764}"
PushT,frozen,-1,15001,3,weighted_pairwise_accuracy,0.7342619078371434,0.6339382086544763,0.8716090947061114,3,2000,"{""1"": 0.6972384201508428, ""2"": 0.6339382086544763, ""6"": 0.8716090947061114}"
PushT,frozen,-1,15001,3,top1_correct,0.4166666666666667,0.125,0.625,3,2000,"{""1"": 0.5, ""2"": 0.125, ""6"": 0.625}"
PushT,frozen,-1,15001,3,normalized_margin_rmse,1.1508506448837388,0.8882902162379489,1.5318221501499358,3,2000,"{""1"": 1.0324395682633318, ""2"": 1.5318221501499356, ""6"": 0.8882902162379489}"
PushT,frozen,-1,15001,3,pose_error,0.09568206380878819,0.08295114036177736,0.12105495680153007,3,2000,"{""1"": 0.08295114036177736, ""2"": 0.12105495680153007, ""6"": 0.08304009426305714}"
PushT,frozen,-1,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
PushT,frozen,-1,15001,6,normalized_regret,0.24476233483971824,0.14588356896029495,0.36174833257528755,3,2000,"{""1"": 0.3617483325752876, ""2"": 0.22665510298357217, ""6"": 0.14588356896029495}"
PushT,frozen,-1,15001,6,weighted_pairwise_accuracy,0.7034887245905889,0.6271531042079037,0.8267082183674089,3,2000,"{""1"": 0.6566048511964543, ""2"": 0.6271531042079037, ""6"": 0.8267082183674088}"
PushT,frozen,-1,15001,6,top1_correct,0.4166666666666667,0.25,0.625,3,2000,"{""1"": 0.25, ""2"": 0.375, ""6"": 0.625}"
PushT,frozen,-1,15001,6,normalized_margin_rmse,1.0696633012003829,0.8863093634534037,1.220484559300048,3,2000,"{""1"": 1.1021959808476964, ""2"": 1.220484559300048, ""6"": 0.8863093634534038}"
PushT,frozen,-1,15001,6,pose_error,0.12366126230361087,0.1121616369980175,0.14281419659846728,3,2000,"{""1"": 0.1121616369980175, ""2"": 0.14281419659846728, ""6"": 0.11600795331434782}"
PushT,frozen,-1,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11401,15001,1,normalized_regret,0.08563898915224104,0.0691827598457401,0.10929264227451994,3,2000,"{""1"": 0.10929264227451994, ""2"": 0.0691827598457401, ""6"": 0.0784415653364631}"
Wall,fidelity_constrained_latent_only,11401,15001,1,weighted_pairwise_accuracy,0.8934486304387698,0.8468845693021491,0.9249943410640012,3,2000,"{""1"": 0.9084669809501589, ""2"": 0.8468845693021491, ""6"": 0.9249943410640012}"
Wall,fidelity_constrained_latent_only,11401,15001,1,top1_correct,0.375,0.125,0.625,3,2000,"{""1"": 0.375, ""2"": 0.625, ""6"": 0.125}"
Wall,fidelity_constrained_latent_only,11401,15001,1,normalized_margin_rmse,0.6399670039667532,0.5749814259781518,0.7124381589366231,3,2000,"{""1"": 0.6324814269854846, ""2"": 0.7124381589366231, ""6"": 0.5749814259781518}"
Wall,fidelity_constrained_latent_only,11401,15001,1,pose_error,0.24331624437220614,0.18554786199425943,0.29743854242859896,3,2000,"{""1"": 0.24696232869376006, ""2"": 0.29743854242859896, ""6"": 0.18554786199425943}"
Wall,fidelity_constrained_latent_only,11401,15001,1,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11401,15001,3,normalized_regret,0.10348326575779077,0.09252492135491336,0.12309755246411923,3,2000,"{""1"": 0.09252492135491336, ""2"": 0.0948273234543397, ""6"": 0.12309755246411923}"
Wall,fidelity_constrained_latent_only,11401,15001,3,weighted_pairwise_accuracy,0.8427745487328439,0.7203327976603481,0.9178238988364275,3,2000,"{""1"": 0.7203327976603482, ""2"": 0.9178238988364276, ""6"": 0.8901669497017557}"
Wall,fidelity_constrained_latent_only,11401,15001,3,top1_correct,0.3333333333333333,0.125,0.5,3,2000,"{""1"": 0.125, ""2"": 0.5, ""6"": 0.375}"
Wall,fidelity_constrained_latent_only,11401,15001,3,normalized_margin_rmse,0.7539861165440693,0.5927054538416674,0.9815758942561725,3,2000,"{""1"": 0.9815758942561725, ""2"": 0.5927054538416674, ""6"": 0.6876770015343681}"
Wall,fidelity_constrained_latent_only,11401,15001,3,pose_error,0.21300957208700658,0.14009934593242734,0.25254822222081863,3,2000,"{""1"": 0.25254822222081863, ""2"": 0.24638114810777373, ""6"": 0.14009934593242734}"
Wall,fidelity_constrained_latent_only,11401,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11401,15001,6,normalized_regret,0.2382949687541368,0.0145765097511535,0.43213346168382355,3,2000,"{""1"": 0.0145765097511535, ""2"": 0.43213346168382355, ""6"": 0.2681749348274334}"
Wall,fidelity_constrained_latent_only,11401,15001,6,weighted_pairwise_accuracy,0.8296067880749437,0.7804453485247832,0.9013516533130779,3,2000,"{""1"": 0.9013516533130779, ""2"": 0.7804453485247833, ""6"": 0.8070233623869703}"
Wall,fidelity_constrained_latent_only,11401,15001,6,top1_correct,0.3333333333333333,0.0,0.75,3,2000,"{""1"": 0.75, ""2"": 0.0, ""6"": 0.25}"
Wall,fidelity_constrained_latent_only,11401,15001,6,normalized_margin_rmse,0.7851410544804964,0.7291548645581708,0.841687281034035,3,2000,"{""1"": 0.7291548645581709, ""2"": 0.841687281034035, ""6"": 0.7845810178492835}"
Wall,fidelity_constrained_latent_only,11401,15001,6,pose_error,0.24260122695948863,0.23000062245427866,0.2509495525776415,3,2000,"{""1"": 0.24685350584654575, ""2"": 0.2509495525776415, ""6"": 0.23000062245427866}"
Wall,fidelity_constrained_latent_only,11401,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11419,15001,1,normalized_regret,0.11243671837655018,0.0691827598457401,0.1742615952266565,3,2000,"{""1"": 0.1742615952266565, ""2"": 0.0691827598457401, ""6"": 0.09386580005725398}"
Wall,fidelity_constrained_latent_only,11419,15001,1,weighted_pairwise_accuracy,0.8967759430817527,0.8797060775727811,0.9062926236596051,3,2000,"{""1"": 0.9043291280128718, ""2"": 0.879706077572781, ""6"": 0.9062926236596052}"
Wall,fidelity_constrained_latent_only,11419,15001,1,top1_correct,0.2916666666666667,0.0,0.625,3,2000,"{""1"": 0.25, ""2"": 0.625, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11419,15001,1,normalized_margin_rmse,0.6483541143954269,0.6205500702230582,0.6910715484626749,3,2000,"{""1"": 0.6334407245005473, ""2"": 0.691071548462675, ""6"": 0.6205500702230582}"
Wall,fidelity_constrained_latent_only,11419,15001,1,pose_error,0.25381469775844373,0.20311873537869127,0.3098555523418317,3,2000,"{""1"": 0.24846980555480816, ""2"": 0.3098555523418317, ""6"": 0.20311873537869127}"
Wall,fidelity_constrained_latent_only,11419,15001,1,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11419,15001,3,normalized_regret,0.10188852637531554,0.09252492135491336,0.1183133343166936,3,2000,"{""1"": 0.09252492135491336, ""2"": 0.0948273234543397, ""6"": 0.11831333431669358}"
Wall,fidelity_constrained_latent_only,11419,15001,3,weighted_pairwise_accuracy,0.835538553970825,0.7271174261883387,0.911270862238792,3,2000,"{""1"": 0.7271174261883387, ""2"": 0.911270862238792, ""6"": 0.8682273734853446}"
Wall,fidelity_constrained_latent_only,11419,15001,3,top1_correct,0.3333333333333333,0.125,0.5,3,2000,"{""1"": 0.125, ""2"": 0.5, ""6"": 0.375}"
Wall,fidelity_constrained_latent_only,11419,15001,3,normalized_margin_rmse,0.7707652019272094,0.628089009968388,0.9523475934252077,3,2000,"{""1"": 0.9523475934252077, ""2"": 0.628089009968388, ""6"": 0.7318590023880327}"
Wall,fidelity_constrained_latent_only,11419,15001,3,pose_error,0.21701157188697517,0.15545228797730754,0.25143216943887525,3,2000,"{""1"": 0.24415025824474273, ""2"": 0.25143216943887525, ""6"": 0.15545228797730754}"
Wall,fidelity_constrained_latent_only,11419,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11419,15001,6,normalized_regret,0.2925322742765782,0.1064646388893128,0.43213346168382355,3,2000,"{""1"": 0.1064646388893128, ""2"": 0.43213346168382355, ""6"": 0.33899872225659816}"
Wall,fidelity_constrained_latent_only,11419,15001,6,weighted_pairwise_accuracy,0.8026200366312456,0.7534630807446497,0.8789854928879862,3,2000,"{""1"": 0.8789854928879862, ""2"": 0.7534630807446497, ""6"": 0.7754115362611007}"
Wall,fidelity_constrained_latent_only,11419,15001,6,top1_correct,0.16666666666666666,0.0,0.5,3,2000,"{""1"": 0.5, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11419,15001,6,normalized_margin_rmse,0.8133290187929512,0.7609798528351531,0.8751027798227898,3,2000,"{""1"": 0.7609798528351532, ""2"": 0.8751027798227898, ""6"": 0.8039044237209105}"
Wall,fidelity_constrained_latent_only,11419,15001,6,pose_error,0.24884162294469592,0.23851295167284045,0.2566278389999304,3,2000,"{""1"": 0.2513840781613169, ""2"": 0.2566278389999304, ""6"": 0.23851295167284042}"
Wall,fidelity_constrained_latent_only,11419,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11437,15001,1,normalized_regret,0.0856403193714535,0.0691827598457401,0.10929264227451994,3,2000,"{""1"": 0.10929264227451994, ""2"": 0.0691827598457401, ""6"": 0.07844555599410047}"
Wall,fidelity_constrained_latent_only,11437,15001,1,weighted_pairwise_accuracy,0.8922843377250468,0.8562517423066448,0.9149171071680208,3,2000,"{""1"": 0.9056841637004747, ""2"": 0.8562517423066448, ""6"": 0.9149171071680209}"
Wall,fidelity_constrained_latent_only,11437,15001,1,top1_correct,0.375,0.125,0.625,3,2000,"{""1"": 0.375, ""2"": 0.625, ""6"": 0.125}"
Wall,fidelity_constrained_latent_only,11437,15001,1,normalized_margin_rmse,0.6462873105544724,0.6049067988262161,0.7197091495159059,3,2000,"{""1"": 0.6142459833212952, ""2"": 0.719709149515906, ""6"": 0.6049067988262161}"
Wall,fidelity_constrained_latent_only,11437,15001,1,pose_error,0.2496061063459436,0.19534674452267434,0.2942951430712276,3,2000,"{""1"": 0.2591764314439289, ""2"": 0.2942951430712276, ""6"": 0.19534674452267434}"
Wall,fidelity_constrained_latent_only,11437,15001,1,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11437,15001,3,normalized_regret,0.11500581323112517,0.08043407162059593,0.16975604461843993,3,2000,"{""1"": 0.08043407162059593, ""2"": 0.0948273234543397, ""6"": 0.1697560446184399}"
Wall,fidelity_constrained_latent_only,11437,15001,3,weighted_pairwise_accuracy,0.8406353171815347,0.7474152678183156,0.9185891177783678,3,2000,"{""1"": 0.7474152678183155, ""2"": 0.9185891177783678, ""6"": 0.855901565947921}"
Wall,fidelity_constrained_latent_only,11437,15001,3,top1_correct,0.2916666666666667,0.125,0.5,3,2000,"{""1"": 0.25, ""2"": 0.5, ""6"": 0.125}"
Wall,fidelity_constrained_latent_only,11437,15001,3,normalized_margin_rmse,0.7667705591923717,0.5881736025167649,0.9586829803116305,3,2000,"{""1"": 0.9586829803116305, ""2"": 0.5881736025167649, ""6"": 0.75345509474872}"
Wall,fidelity_constrained_latent_only,11437,15001,3,pose_error,0.2269852797832204,0.1605469952557388,0.2668301605725679,3,2000,"{""1"": 0.2668301605725679, ""2"": 0.2535786835213545, ""6"": 0.1605469952557388}"
Wall,fidelity_constrained_latent_only,11437,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_latent_only,11437,15001,6,normalized_regret,0.25392245071652436,0.054431081180569114,0.43213346168382355,3,2000,"{""1"": 0.054431081180569114, ""2"": 0.43213346168382355, ""6"": 0.2752028092851804}"
Wall,fidelity_constrained_latent_only,11437,15001,6,weighted_pairwise_accuracy,0.8245382099584742,0.783565609451092,0.8895180826925034,3,2000,"{""1"": 0.8895180826925034, ""2"": 0.8005309377318268, ""6"": 0.7835656094510919}"
Wall,fidelity_constrained_latent_only,11437,15001,6,top1_correct,0.25,0.0,0.625,3,2000,"{""1"": 0.625, ""2"": 0.0, ""6"": 0.125}"
Wall,fidelity_constrained_latent_only,11437,15001,6,normalized_margin_rmse,0.7903013506754263,0.748609808946175,0.8117387525146814,3,2000,"{""1"": 0.748609808946175, ""2"": 0.8117387525146815, ""6"": 0.810555490565422}"
Wall,fidelity_constrained_latent_only,11437,15001,6,pose_error,0.24658027201754576,0.23783821240186076,0.2531859019868257,3,2000,"{""1"": 0.2531859019868257, ""2"": 0.24871670166395088, ""6"": 0.23783821240186076}"
Wall,fidelity_constrained_latent_only,11437,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,normalized_regret,0.06641913334779831,0.061233061982416744,0.07320082966594459,3,2000,"{""1"": 0.061233061982416744, ""2"": 0.06482350839503362, ""6"": 0.07320082966594459}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,weighted_pairwise_accuracy,0.9271184595960644,0.9081326509211323,0.9415679667317485,3,2000,"{""1"": 0.9415679667317485, ""2"": 0.9316547611353125, ""6"": 0.9081326509211323}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,top1_correct,0.375,0.125,0.5,3,2000,"{""1"": 0.5, ""2"": 0.5, ""6"": 0.125}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,normalized_margin_rmse,0.5452403927133519,0.4938991168675626,0.6328920087745189,3,2000,"{""1"": 0.4938991168675626, ""2"": 0.5089300524979741, ""6"": 0.6328920087745189}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,pose_error,0.1604493895732964,0.1531244151004971,0.1714279868178302,3,2000,"{""1"": 0.1531244151004971, ""2"": 0.1714279868178302, ""6"": 0.15679576680156193}"
Wall,fidelity_constrained_matched_geometry,11401,15001,1,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,normalized_regret,0.09820587498948967,0.015442477683143524,0.1421953299365275,3,2000,"{""1"": 0.015442477683143524, ""2"": 0.1421953299365275, ""6"": 0.136979817348798}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,weighted_pairwise_accuracy,0.9370416609439456,0.9086010870201315,0.9898294458363853,3,2000,"{""1"": 0.9898294458363852, ""2"": 0.9126944499753202, ""6"": 0.9086010870201315}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,top1_correct,0.4583333333333333,0.25,0.75,3,2000,"{""1"": 0.75, ""2"": 0.375, ""6"": 0.25}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,normalized_margin_rmse,0.5677834719948154,0.4237687940196109,0.7006224107407059,3,2000,"{""1"": 0.4237687940196109, ""2"": 0.5789592112241296, ""6"": 0.7006224107407057}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,pose_error,0.13656207301475645,0.12097642925618553,0.15417348730251107,3,2000,"{""1"": 0.12097642925618553, ""2"": 0.15417348730251107, ""6"": 0.13453630248557275}"
Wall,fidelity_constrained_matched_geometry,11401,15001,3,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,normalized_regret,0.22608999001249644,0.054431081180569114,0.4113551034637181,3,2000,"{""1"": 0.054431081180569114, ""2"": 0.41135510346371806, ""6"": 0.21248378539320215}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,weighted_pairwise_accuracy,0.8456117684323305,0.7556649562280676,0.9508090669762114,3,2000,"{""1"": 0.9508090669762115, ""2"": 0.7556649562280676, ""6"": 0.8303612820927126}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,top1_correct,0.2916666666666667,0.0,0.625,3,2000,"{""1"": 0.625, ""2"": 0.0, ""6"": 0.25}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,normalized_margin_rmse,0.7425887056139988,0.5058391810557246,0.9212611594690271,3,2000,"{""1"": 0.5058391810557246, ""2"": 0.921261159469027, ""6"": 0.8006657763172447}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,pose_error,0.2095019164972923,0.1485870836908474,0.24071894626031062,3,2000,"{""1"": 0.1485870836908474, ""2"": 0.24071894626031062, ""6"": 0.2391997195407188}"
Wall,fidelity_constrained_matched_geometry,11401,15001,6,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,normalized_regret,0.07379696968381426,0.04587503484800473,0.10231504453749346,3,2000,"{""1"": 0.04587503484800473, ""2"": 0.10231504453749346, ""6"": 0.07320082966594459}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,weighted_pairwise_accuracy,0.9133093717241829,0.8813630347681509,0.9309253256783817,3,2000,"{""1"": 0.9309253256783816, ""2"": 0.9276397547260162, ""6"": 0.8813630347681509}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,top1_correct,0.4166666666666667,0.125,0.625,3,2000,"{""1"": 0.625, ""2"": 0.5, ""6"": 0.125}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,normalized_margin_rmse,0.5591996027466926,0.49902249528996007,0.6609734691463669,3,2000,"{""1"": 0.4990224952899601, ""2"": 0.5176028438037505, ""6"": 0.6609734691463669}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,pose_error,0.1568205124018164,0.14605572766119432,0.16698460038001653,3,2000,"{""1"": 0.15742120916423835, ""2"": 0.16698460038001656, ""6"": 0.14605572766119432}"
Wall,fidelity_constrained_matched_geometry,11419,15001,1,selected_is_null,0.0,0.0,0.0,3,2000,"{""1"": 0.0, ""2"": 0.0, ""6"": 0.0}"
Wall,fidelity_constrained_matched_geometry,11419,15001,3,normalized_regret,0.0979009618631886,0.014527738304240333,0.1421953299365275,3,2000,"{""1"": 0.014527738304240333, ""2"": 0.1421953299365275, ""6"": 0.136979817348798}"
Wall,fidelity_constrained_matched_geometry,11419,15001,3,weighted_pairwise_accuracy,0.9369952496971027,0.9087493686420794,0.9903109030251315,3,2000,"{""1"": 0.9903109030251314, ""2"": 0.9087493686420796, ""6"": 0.9119254774240972}"
Wall,fidelity_constrained_matched_geometry,11419,15001,3,top1_correct,0.4583333333333333,0.25,0.75,3,2000,"{""1"": 0.75, ""2"": 0.375, ""6"": 0.25}"
