environment,model,state_id,task_id,variant,method,adaptation_seed,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,selected_action,oracle_action
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,3,0.3056015488280241,0.7874085754631294,0.0,6,4
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,6,0.0,0.8348828438466345,1.0,4,4
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,1,1.0,0.0,0.0,6,0
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,3,1.0,0.18768488827362653,0.0,6,8
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry__seed11437,fidelity_constrained_matched_geometry,11437,6,1.0,0.32857390861053837,0.0,6,3
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,1,0.0891078101244978,0.9212604451728351,0.0,1,2
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,3,0.08482373582968013,0.8573687804172996,0.0,5,4
Wall,jepa_wm_wall,8,1,frozen,frozen,-1,6,0.0,0.9561637161506199,1.0,4,4
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,1,0.0,0.5980708219283029,1.0,1,1
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,3,0.15382484569233362,0.5670778133007408,0.0,4,1
Wall,jepa_wm_wall,9,1,frozen,frozen,-1,6,0.09552012436264752,0.8898590417364328,0.0,4,2
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,1,0.4249088943221821,0.7954306990712671,0.0,8,1
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,3,0.0,0.9247260253379953,1.0,1,1
Wall,jepa_wm_wall,10,1,frozen,frozen,-1,6,0.0,0.9959079800602231,1.0,1,1
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,1,0.0,0.9190117692414783,1.0,1,1
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,3,0.16557815588742084,0.8233311781219004,0.0,5,1
Wall,jepa_wm_wall,11,1,frozen,frozen,-1,6,0.0,0.9785613338550799,1.0,1,1
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,1,0.12456447628524758,0.8851665466462676,0.0,6,1
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,3,0.09665954609519713,0.7809840719434059,0.0,4,1
Wall,jepa_wm_wall,12,1,frozen,frozen,-1,6,0.051845683435020974,0.6733240896548459,0.0,2,3
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,1,0.0,0.7518988302660271,1.0,1,1
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,3,0.2829161925693999,0.7798501330693516,0.0,2,4
Wall,jepa_wm_wall,13,1,frozen,frozen,-1,6,0.0,0.8570302955831371,1.0,4,4
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,1,0.4265192405294919,0.7807068895845126,0.0,7,1
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,3,0.16386929049128993,0.7540884923137275,0.0,3,4
Wall,jepa_wm_wall,14,1,frozen,frozen,-1,6,0.0,0.9867113447914209,1.0,4,4
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,1,0.0,0.9699810592266241,1.0,1,1
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,3,0.27842786842107053,0.3727876033357836,0.0,8,5
Wall,jepa_wm_wall,15,1,frozen,frozen,-1,6,0.02109195364658048,0.8043217236680251,0.0,4,2
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,1,0.0,0.8439606769827576,1.0,1,1
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,3,0.0780943539164202,0.891709189661589,0.0,1,2
Wall,jepa_wm_wall,16,2,frozen,frozen,-1,6,0.47836158155027136,0.6516645993363457,0.0,1,2
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,1,0.12688078630405206,0.8004617519231914,0.0,5,1
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,3,0.0,0.8896433899760777,1.0,1,1
Wall,jepa_wm_wall,17,2,frozen,frozen,-1,6,0.5173793022236458,0.6648354164892605,0.0,1,3
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,1,0.10368910939953103,0.8979389115628401,0.0,2,1
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,3,0.0,0.8016867901038447,1.0,1,1
Wall,jepa_wm_wall,18,2,frozen,frozen,-1,6,0.079029886739769,0.9822954156322434,0.0,4,6
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,1,0.0012619796047764191,0.7243316835412318,0.0,2,1
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,3,0.23643313898908538,0.871787155049722,0.0,4,1
Wall,jepa_wm_wall,19,2,frozen,frozen,-1,6,0.4811349945468107,0.772534807167549,0.0,5,1
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,1,0.4375463146812976,0.7787683619696057,0.0,8,1
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,3,0.18914274310056906,0.7511333611639591,0.0,4,6
Wall,jepa_wm_wall,20,2,frozen,frozen,-1,6,0.3477921036549551,0.6407182527299423,0.0,1,2
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,1,0.12442798164057622,0.3287347068705279,0.0,5,1
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,3,0.0,0.9418144483677837,1.0,1,1
Wall,jepa_wm_wall,21,2,frozen,frozen,-1,6,0.48324186008832426,0.7809867700182102,0.0,1,3
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,1,0.12694286968112253,0.8302901666056826,0.0,5,1
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,3,0.0,0.8893876622017161,1.0,1,1
Wall,jepa_wm_wall,22,2,frozen,frozen,-1,6,0.5449193421845129,0.6591845800814726,0.0,1,3
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,1,0.492815152927685,0.7585080899072187,0.0,8,1
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,3,0.0,0.8520430695571451,1.0,4,4
Wall,jepa_wm_wall,23,2,frozen,frozen,-1,6,0.3589817567214553,0.7119188336588826,0.0,1,4
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,1,0.12212012605194784,0.771716032444069,0.0,6,1
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,3,0.33885638302503224,0.6745720500071017,0.0,3,1
Wall,jepa_wm_wall,48,6,frozen,frozen,-1,6,0.0,0.8990154253279966,1.0,1,1
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,1,0.08831945936215893,0.8665425350676182,0.0,3,1
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,3,0.28059065837136005,0.6888369568723924,0.0,2,1
Wall,jepa_wm_wall,49,6,frozen,frozen,-1,6,0.0,0.8990371366092855,1.0,1,1
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,1,0.4260117069489781,0.7150921504195527,0.0,8,1
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,3,0.2031904442529546,0.8303878311256148,0.0,2,6
Wall,jepa_wm_wall,50,6,frozen,frozen,-1,6,0.19405549575924055,0.7725485724141804,0.0,1,4
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,1,0.007931881484607411,0.9258140267745387,0.0,3,1
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,3,0.25084205680435046,0.8659778192264523,0.0,2,1
Wall,jepa_wm_wall,51,6,frozen,frozen,-1,6,0.10901940817974191,0.8723725647553566,0.0,4,1
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,1,0.0,0.8426380265174127,1.0,1,1
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,3,0.08652891416874614,0.6883904009696603,0.0,2,3
Wall,jepa_wm_wall,52,6,frozen,frozen,-1,6,0.06992941723812081,0.8886861990168544,0.0,4,3
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,1,0.4488210939174718,0.4695334667945112,0.0,8,1
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,3,0.1509488568966722,0.8236893163448246,0.0,2,4
Wall,jepa_wm_wall,53,6,frozen,frozen,-1,6,0.09643994244758064,0.8542064960560833,0.0,1,4
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,1,0.0,0.8639433102086852,1.0,1,1
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,3,0.26133997006146936,0.7062243046406287,0.0,3,6
Wall,jepa_wm_wall,54,6,frozen,frozen,-1,6,0.2353094206177578,0.8448451410385656,0.0,1,2
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,1,0.19210375265017246,0.8601840777762452,0.0,2,1
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,3,0.2094691332620639,0.7578632487150774,0.0,3,6
Wall,jepa_wm_wall,55,6,frozen,frozen,-1,6,0.510367303771342,0.7056091461260091,0.0,1,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.9816889309018635,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.08482373582968013,0.920818551563131,0.0,5,4
Wall,jepa_wm_wall,8,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.9809385707087781,1.0,4,4
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.5383223419564169,1.0,1,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.15382484569233362,0.8720768675517199,0.0,4,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.09552012436264752,0.9512617204536877,0.0,4,2
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0372770339782157,0.915183516185314,0.0,3,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.0,0.9314534492726033,1.0,1,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.9806436113034532,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.07412761891648882,0.9378595969580722,0.0,3,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.22206290406126403,0.9190629076880595,0.0,3,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.9992524356048021,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.8923089061443003,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.06321905065029236,0.9171312517002345,0.0,6,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.21116622450814518,0.8322738186221027,0.0,4,3
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.028695465844599356,0.903609736245911,0.0,4,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.14527104206009775,0.9410473243263221,0.0,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.956163992375124,1.0,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.4265192405294919,0.7400101450288287,0.0,7,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.02103669177229461,0.8180131735824281,0.0,1,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.9679816350358362,1.0,4,4
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.985113516487535,1.0,1,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.019446629235054986,0.8280576592979961,0.0,1,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.02109195364658048,0.9068452711273918,0.0,4,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.928763740219987,1.0,1,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.0780943539164202,0.7717077678745621,0.0,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.5310357923198618,0.30497333253035064,0.0,5,2
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12688078630405206,0.8903081604371834,0.0,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.0,0.7048359340817311,1.0,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.5122518561014756,0.5587542554469824,0.0,5,3
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12115863057169185,0.5964333011358498,0.0,5,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.06357119324461176,0.917183106103924,0.0,4,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.06074535502837518,0.9515216426034108,0.0,1,6
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.1265250410340812,0.5355138941755205,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.30787988273780015,0.8641563885364643,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.6658034424361426,0.7694261510069529,0.0,0,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.2428913623165946,0.8084017641294864,0.0,3,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.22499358945128464,0.627897633910692,0.0,5,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.5175256334018074,0.4755990040800612,0.0,5,2
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.5507060884109213,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.0,0.9936347037845579,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.48324186008832426,0.643984820878705,0.0,1,3
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.8992661546021449,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.0,0.7066022294288558,1.0,1,1
Wall,jepa_wm_wall,22,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.5449193421845129,0.552094151512961,0.0,1,3
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0352215604069649,0.8195216698400601,0.0,4,1
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.20090383817171387,0.8235637138680366,0.0,5,4
Wall,jepa_wm_wall,23,2,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.3589817567214553,0.6884900359261623,0.0,1,4
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.024750837594570252,0.8266073678504929,0.0,2,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.33885638302503224,0.841982879721646,0.0,3,1
Wall,jepa_wm_wall,48,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.13991464109340168,0.9112350694118931,0.0,4,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.08831945936215893,0.885382623563811,0.0,3,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.28059065837136005,0.8944067899292827,0.0,2,1
Wall,jepa_wm_wall,49,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.08134523661871648,0.9120358635387622,0.0,4,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.9001871875273053,1.0,1,1
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.29607003342937677,0.7766145960290345,0.0,1,6
Wall,jepa_wm_wall,50,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.03890834302826281,0.9113426724356595,0.0,2,4
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.12171973561785825,0.9273791464064834,0.0,6,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.43123857483639333,0.8628052865898129,0.0,3,1
Wall,jepa_wm_wall,51,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.10901940817974191,0.9864590216236403,0.0,4,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.9925495419983466,1.0,1,1
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.22841602334505987,0.8961747795169549,0.0,8,3
Wall,jepa_wm_wall,52,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0384318938477101,0.8847193070024075,0.0,2,3
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.4488210939174718,0.7178554493686753,0.0,8,1
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.1509488568966722,0.9700995242237007,0.0,2,4
Wall,jepa_wm_wall,53,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.09643994244758064,0.9094140490651847,0.0,1,4
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.9994976499028437,1.0,1,1
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.22028967914818534,0.8501454271128409,0.0,5,6
Wall,jepa_wm_wall,54,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.2353094206177578,0.8606610432125272,0.0,1,2
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,1,0.0,0.9819401612347453,1.0,1,1
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,3,0.1600320766712798,0.8595858373312792,0.0,5,6
Wall,jepa_wm_wall,55,6,fidelity_constrained_latent_only__seed11401,fidelity_constrained_latent_only,11401,6,0.0,0.8942848673434068,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0,0.8944376282122096,1.0,2,2
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.08482373582968013,0.9906416050313452,0.0,5,4
Wall,jepa_wm_wall,8,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.9133969086159165,1.0,4,4
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0,0.46286206702366767,1.0,1,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.15382484569233362,0.7328747020201637,0.0,4,1
Wall,jepa_wm_wall,9,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.09552012436264752,0.8395304603976542,0.0,4,2
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0372770339782157,0.8600136106462573,0.0,3,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.0,0.922546606783059,1.0,1,1
Wall,jepa_wm_wall,10,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.9444944909386472,1.0,1,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.1217243147924134,0.9388917813659807,0.0,6,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.16557815588742084,0.9392635930207442,0.0,5,1
Wall,jepa_wm_wall,11,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.9938413695700254,1.0,1,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.12456447628524758,0.871179702765666,0.0,6,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.06321905065029236,0.790594842777589,0.0,6,1
Wall,jepa_wm_wall,12,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.21116622450814518,0.7615707343134267,0.0,4,3
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0032743813559044216,0.9397069910819192,0.0,3,1
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.14527104206009775,0.9692588780313948,0.0,5,4
Wall,jepa_wm_wall,13,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.8374394272323447,1.0,4,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.4265192405294919,0.7910114260515789,0.0,7,1
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.06803300220495927,0.8689657116687413,0.0,6,4
Wall,jepa_wm_wall,14,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.9867113447914209,1.0,4,4
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0,0.972804120914638,1.0,1,1
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.05718649324046685,0.5281065302234467,0.0,4,5
Wall,jepa_wm_wall,15,1,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.0,0.9569841855102209,1.0,2,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0,0.8907501357913273,1.0,1,1
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.0780943539164202,0.8291361825961571,0.0,1,2
Wall,jepa_wm_wall,16,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.47836158155027136,0.6735005240127802,0.0,1,2
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.12688078630405206,0.8004617519231914,0.0,5,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.0,0.9322617367403151,1.0,1,1
Wall,jepa_wm_wall,17,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.5173793022236458,0.879612313220475,0.0,1,3
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.12115863057169185,0.7935921953475685,0.0,6,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.0,0.7960943710554504,1.0,1,1
Wall,jepa_wm_wall,18,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.079029886739769,0.9551959042089184,0.0,4,6
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.0012619796047764191,0.8264243637754373,0.0,2,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.30787988273780015,0.834733301121612,0.0,5,1
Wall,jepa_wm_wall,19,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.4811349945468107,0.7708416412809007,0.0,5,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.09692983861294002,0.8114221535228975,0.0,4,1
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.18914274310056906,0.7684311769720429,0.0,4,6
Wall,jepa_wm_wall,20,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.3477921036549551,0.7399594421746212,0.0,1,2
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,1,0.12442798164057622,0.36761618148616576,0.0,5,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,3,0.0,0.9127373071650978,1.0,1,1
Wall,jepa_wm_wall,21,2,fidelity_constrained_shuffled_geometry__seed11401,fidelity_constrained_shuffled_geometry,11401,6,0.48324186008832426,0.8191387134000834,0.0,1,3
