environment,model,state_id,task_id,method,variant,adaptation_seed,projection_seed,horizon,whitened_geometry_rmse
PushT,jepa_wm_pusht,14,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.6773202526135351
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.5778635098143329
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.7897950710418825
PushT,jepa_wm_pusht,15,1,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7578899347378815
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.316045131693295
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,1.0593670145898402
PushT,jepa_wm_pusht,16,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,1.0277996604102877
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.6499774721021644
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8486766176201356
PushT,jepa_wm_pusht,17,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7824922532261595
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.5832834359638595
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.6873089775091048
PushT,jepa_wm_pusht,18,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7367737282507614
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.8018295906070826
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.7035578499575051
PushT,jepa_wm_pusht,19,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.6791954206232264
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.0517015210457412
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.805021686459995
PushT,jepa_wm_pusht,20,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.8316089558989912
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.6145459472187007
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8178651951227891
PushT,jepa_wm_pusht,21,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.8505241179287467
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.6535059213922603
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8650593430084758
PushT,jepa_wm_pusht,22,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7560073017018609
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.9129276446843028
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.666063180272256
PushT,jepa_wm_pusht,23,2,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7657099290765833
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.6145400164074375
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.84596561816784
PushT,jepa_wm_pusht,48,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7912950077992051
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.2562730453020319
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8307503890909651
PushT,jepa_wm_pusht,49,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.6890217170734123
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.102597385850913
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8501554417964803
PushT,jepa_wm_pusht,50,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,1.0568502368312438
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.2254967730075614
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8060942775092986
PushT,jepa_wm_pusht,51,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7871705475352853
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.6897153082287658
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.7537032960490087
PushT,jepa_wm_pusht,52,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7453421837412663
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.0062303991246164
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.7445078396116476
PushT,jepa_wm_pusht,53,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7970216541809242
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,1.53558306097682
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,1.154659122676311
PushT,jepa_wm_pusht,54,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,1.161245027816906
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,1,0.724383929040074
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,3,0.8377728444762174
PushT,jepa_wm_pusht,55,6,fidelity_constrained_shuffled_geometry,fidelity_constrained_shuffled_geometry__seed11419,11419,15001,6,0.7218102753526097
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.9700243166751935
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8137799041423793
PushT,jepa_wm_pusht,8,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6995583163660397
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.193047753030297
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8846974982483821
PushT,jepa_wm_pusht,9,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.748839613664525
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.417714137046303
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,1.1582213446985368
PushT,jepa_wm_pusht,10,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,1.0538766183541648
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.4820068494642398
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8866730304305572
PushT,jepa_wm_pusht,11,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.8597413687045997
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.1821777014696826
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8480265851751881
PushT,jepa_wm_pusht,12,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.7362288878311614
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.27635125623692
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8472817253712117
PushT,jepa_wm_pusht,13,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.7798001945442071
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.4821126845065819
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.5972980073099518
PushT,jepa_wm_pusht,14,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6314776750636203
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.5665634206694692
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7148405099285466
PushT,jepa_wm_pusht,15,1,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6936397000793775
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.2949857435269863
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,1.0286347937122962
PushT,jepa_wm_pusht,16,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,1.0098748671144608
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.6380638534994683
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8198687869530862
PushT,jepa_wm_pusht,17,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.8029893678773695
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.5641579209297213
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.6412430979123784
PushT,jepa_wm_pusht,18,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6795871142972051
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.7807122231686466
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.670891271205544
PushT,jepa_wm_pusht,19,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6318365828977512
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.0380146594365802
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7580570407669457
PushT,jepa_wm_pusht,20,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.773984813155443
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.600586803567946
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7813409852863883
PushT,jepa_wm_pusht,21,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.7948425253700944
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.6565851658863084
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8287156731800738
PushT,jepa_wm_pusht,22,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6993742005993798
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.8819363372597558
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.6233409171564984
PushT,jepa_wm_pusht,23,2,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6692459783732185
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.5922461134346921
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.8269605334759472
PushT,jepa_wm_pusht,48,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.7337017586820455
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.2294599129006893
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7946864515182831
PushT,jepa_wm_pusht,49,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6258747332923826
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.0714085783299285
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7793623635552964
PushT,jepa_wm_pusht,50,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.826864169796561
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.1931508196930034
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.776125465104368
PushT,jepa_wm_pusht,51,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6945094440026267
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.6843208257323588
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.6814980743086769
PushT,jepa_wm_pusht,52,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6684105047865221
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.9958638427866111
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.6960106990595436
PushT,jepa_wm_pusht,53,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.7327175377172911
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,1.542468473485792
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,1.1532294204272737
PushT,jepa_wm_pusht,54,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,1.1685924643288093
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,1,0.711248866745902
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,3,0.7985592885940832
PushT,jepa_wm_pusht,55,6,fidelity_constrained_matched_geometry,fidelity_constrained_matched_geometry__seed11419,11419,15001,6,0.6974659404049142
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.9696910388768311
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.8199413614490632
PushT,jepa_wm_pusht,8,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.710885381765361
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.189289390334066
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.9206414433467806
PushT,jepa_wm_pusht,9,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.78805961291797
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.4183346194836284
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,1.1560570968597523
PushT,jepa_wm_pusht,10,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,1.0868475189180802
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.484065219084281
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.9143427259492171
PushT,jepa_wm_pusht,11,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.8841508127325911
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.1912937373142891
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.8794346391567679
PushT,jepa_wm_pusht,12,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7811491230297546
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.2592630253038615
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.8354485889449412
PushT,jepa_wm_pusht,13,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7732712125074716
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.4870566008250416
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.5950790027160089
PushT,jepa_wm_pusht,14,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6420413211429165
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.5726687199924964
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.70393471244226
PushT,jepa_wm_pusht,15,1,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6977829950347718
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.3116974156686654
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,1.0505032437294588
PushT,jepa_wm_pusht,16,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,1.026018507278322
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.6339814756686151
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.824683033105085
PushT,jepa_wm_pusht,17,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.821311323939858
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.5582907632525236
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.6389480150822308
PushT,jepa_wm_pusht,18,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.681214872414113
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.7840740127484674
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.6642675450287117
PushT,jepa_wm_pusht,19,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6333686436777036
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.0247305508187898
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.7570098087576175
PushT,jepa_wm_pusht,20,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7976763131628708
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.6102578626242948
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.7777236016326683
PushT,jepa_wm_pusht,21,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7977786891607527
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.6753306419324971
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.8407989544453294
PushT,jepa_wm_pusht,22,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.719059593482691
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.8662748301936359
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.6160691602731785
PushT,jepa_wm_pusht,23,2,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.667203063302151
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.6019711594398574
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.851671058987801
PushT,jepa_wm_pusht,48,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7748837889047727
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.2289655831087882
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.7937512802993967
PushT,jepa_wm_pusht,49,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6303115037836244
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.062901993950743
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.8058159162355468
PushT,jepa_wm_pusht,50,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.9120639644388416
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.1780350659923855
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.7833947004505125
PushT,jepa_wm_pusht,51,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6855710414132026
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,0.6967384020959757
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.6557612520258275
PushT,jepa_wm_pusht,52,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.6592501240094751
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.014066063195536
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,0.6938000398086915
PushT,jepa_wm_pusht,53,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,6,0.7446453315743824
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,1,1.575330146191924
PushT,jepa_wm_pusht,54,6,fidelity_constrained_latent_only,fidelity_constrained_latent_only__seed11437,11437,15001,3,1.1751815771154914
