record_id,trajectory_id,time_index,split,sample_index,agent_pixel_error,agent_patch_error,block_pixel_centroid_offset,block_patch_centroid_offset,agent_patch_support,block_patch_support
0,0,0,construction,18,0.0010522532625246133,0.007383111769901332,0.08147151767352219,0.08087774521412508,3,15
0,0,0,construction,19,0.0010658761960684402,0.007483541363221158,0.08203404981515947,0.08243892945435778,3,16
0,0,0,construction,20,0.0013861667023976156,0.006875873481828903,0.08196099376488723,0.08236179291077983,3,16
0,0,0,construction,21,0.0009666217463484692,0.006196923380742092,0.08229487192370519,0.08272832173655768,2,16
0,0,0,construction,22,0.001599144159870953,0.0043741127902812696,0.08228370311552578,0.08190259805965996,2,15
0,0,0,construction,23,0.0006277642069583371,0.006013494271725861,0.08222713670179727,0.08221439915108927,1,15
0,0,0,construction,24,0.0010494168887919596,0.006481899474223109,0.08255958732121553,0.08249372043784102,2,15
0,0,0,construction,25,0.0008331700191305572,0.006153652016821617,0.08296789391387177,0.08296861735715629,2,16
1,0,1,construction,0,0.0007345712630896926,0.0035090228395963405,0.08130074038120857,0.08124346191264936,2,16
1,0,1,construction,1,0.0007345712630896926,0.0035090228395963405,0.08130075500407978,0.08124341367287075,2,16
1,0,1,construction,2,0.000459354271613168,0.002692795149029035,0.08244964367585171,0.08217566569278292,4,16
1,0,1,construction,3,0.000631274565085996,0.005145999844806474,0.08244964367585171,0.08217566569278292,4,16
1,0,1,construction,4,0.001115531051053896,0.0008784126861277476,0.082109459569938,0.0831063331259018,4,15
1,0,1,construction,5,0.001278088394583337,0.001995341320370523,0.08106051282712075,0.08093074203065811,4,17
1,0,1,construction,6,0.000769448119709009,0.005236938108581655,0.0817893745966468,0.08149772733223232,2,16
1,0,1,construction,7,0.0007027243476190517,0.00636545321220035,0.0817893745966468,0.08149772733223232,2,16
1,0,1,construction,8,0.0009511757686314984,0.00363377955224854,0.08237596565232937,0.08281868825684975,1,16
1,0,1,construction,9,0.0008199804871432972,0.006338402748958243,0.08280857613382582,0.08283300424213104,2,15
1,0,1,construction,10,0.0008774687841620513,0.0032619748924036414,0.08244956649503664,0.08217560448966503,4,16
1,0,1,construction,11,0.00045580626083048076,0.004741813772044887,0.08226890138331516,0.08202489422287573,2,16
1,0,1,construction,12,0.00037519089645105105,0.002764236766517176,0.08228598453675119,0.08327418197939576,4,15
1,0,1,construction,13,0.0012347075070008806,0.0007728413806718425,0.08140370185469592,0.08220118104904409,2,15
1,0,1,construction,14,0.0005475949654646646,0.0057465280685029775,0.08178923876879826,0.08149762269687905,2,16
1,0,1,construction,15,0.0009255071424323943,0.004908269211439808,0.08134531961167576,0.08107628289142305,2,16
1,0,1,construction,16,0.0011917023478980296,0.004868255596492296,0.0825794852694661,0.08308765462041025,1,16
1,0,1,construction,17,0.0008364692188849317,0.003673155258040155,0.08260179787216212,0.0832605265159367,2,16
1,0,1,construction,18,0.0004832073675207083,0.002784243893520674,0.08244962216270871,0.08217565933859182,4,16
1,0,1,construction,19,0.0012549931684019118,0.0008048534180643699,0.08242726318259738,0.08325371856550638,2,15
1,0,1,construction,20,0.0011178839938045908,0.0028214174509223603,0.08217779113460037,0.08301560814396608,4,15
1,0,1,construction,21,0.0004608072629526569,0.004699871506420557,0.08243265475285229,0.08325918324163036,2,15
1,0,1,construction,22,0.0011501753490529474,0.004895320919794264,0.08178925494079635,0.0814976377080742,1,16
1,0,1,construction,23,0.000797183464054313,0.0036547513990929873,0.08272902309771933,0.08295625844381528,2,16
1,0,1,construction,24,0.0004527123545068174,0.005822845943307759,0.08250205597164677,0.08278144615062022,2,16
1,0,1,construction,25,0.0007768365887579353,0.004707979196811379,0.08272591156926183,0.08295284114327253,2,16
2,0,2,construction,0,0.0011991704054127364,0.004517008740032646,0.08207344143054715,0.08226013385864425,2,16
2,0,2,construction,1,0.0011991704054127364,0.004517008740032646,0.08207344143054715,0.08226013385864425,2,16
2,0,2,construction,2,0.0004474066431895528,0.0036262261977838555,0.08143214622327166,0.08155287079804661,2,15
2,0,2,construction,3,0.0003589238489514899,0.005191481189107394,0.08143214622327166,0.08155287079804661,2,15
2,0,2,construction,4,0.0005348799625375505,0.002587733684620349,0.08141437710485985,0.08212614484063148,2,14
2,0,2,construction,5,0.0008487072468976729,5.1614710727905725e-05,0.08140986974614593,0.08160282097936913,2,16
2,0,2,construction,6,0.0009524425929335275,0.004538158999755351,0.08143266288834154,0.08155298125379758,4,15
2,0,2,construction,7,0.000929763170356211,0.0058207727012945226,0.08143266288834154,0.08155298125379758,3,15
2,0,2,construction,8,0.0009846766816128706,0.004529422453464444,0.08286465173315699,0.08365580806375886,4,16
2,0,2,construction,9,0.0007417911246055407,0.00556281876790571,0.08261915916753582,0.08216546807504692,3,15
2,0,2,construction,10,0.001704927629032918,0.004099717336982865,0.08143214622327166,0.08155287079804661,2,15
2,0,2,construction,11,0.0006769713452106745,0.005645876467810423,0.08129735946198964,0.08141008691078833,2,15
2,0,2,construction,12,0.00029199152823550467,0.00032492861966428553,0.08208807313380298,0.0826291171680836,2,14
2,0,2,construction,13,0.0006480635267285291,0.005610315628106358,0.08149005960294006,0.08193393577618528,1,15
2,0,2,construction,14,0.0012497431681687183,0.006332984701691281,0.08143247246525201,0.08155293665524264,3,15
2,0,2,construction,15,0.0008642390422127504,0.00529017635003298,0.08129763825826548,0.08141007909834821,2,15
2,0,2,construction,16,0.001260487961300698,0.006381226591391921,0.08250181100341623,0.08325786428928394,3,15
2,0,2,construction,17,0.0010203529625713416,0.005311908063183529,0.08279334212931255,0.08362194753097543,2,15
2,0,2,construction,18,7.317785336171482e-05,7.317785336163497e-05,0.08143214622327166,0.08155287079804661,2,15
2,0,2,construction,19,0.000690854800810125,0.0056532292234411875,0.08221180084002234,0.08309082961989621,1,14
2,0,2,construction,20,0.0018781834842602635,0.0036627279876239463,0.08191059008947532,0.0827110944268774,2,14
2,0,2,construction,21,0.00043787381725248376,0.005555943009229338,0.08212800915401529,0.08301706452552352,2,14
2,0,2,construction,22,0.0011561050174112302,0.006244155602234096,0.08143245871839559,0.08155291755484587,3,15
2,0,2,construction,23,0.0009972636463024664,0.005289416738483723,0.08180967782948372,0.08242280454416633,2,16
2,0,2,construction,24,0.0012301425102309227,0.006314754104014926,0.08176442193767439,0.08239369037509332,3,16
2,0,2,construction,25,0.0009481910117790354,0.0052372486773127275,0.0818085025891599,0.08242122753668815,2,16
3,0,3,construction,0,0.0012937030605645451,0.003940943285331849,0.08352926176646604,0.08434936286543426,2,14
3,0,3,construction,1,0.0012937030605645451,0.003940943285331849,0.08352926176646604,0.08434936286543426,2,14
3,0,3,construction,2,0.0013620892005091853,0.0020986013476323056,0.0821528224392853,0.08300061702483254,4,15
3,0,3,construction,3,0.0015431053524585232,0.00515583245803782,0.08295458778923745,0.08388167411115303,4,16
3,0,3,construction,4,0.0012801953437471018,0.0006887131011108362,0.08193536349055985,0.08221573484113223,4,16
3,0,3,construction,5,0.0014169015512639621,0.0016662543842402347,0.08182999116881745,0.08151172428090189,4,17
3,0,3,construction,6,0.0003582815441457785,0.004437962301710627,0.08240393754035738,0.08315504990230543,1,15
3,0,3,construction,7,0.001068949316003903,0.006179238781944541,0.08240393754035738,0.08315504990230543,2,15
3,0,3,construction,8,0.0010751997381350537,0.006766144838992038,0.08170954626396035,0.08182398142616888,2,15
3,0,3,construction,9,0.0009656245165504707,0.005604815587364115,0.08243865288522258,0.08229199129019622,2,16
3,0,3,construction,10,0.0016362490431441278,0.0041081030863197344,0.08279602296369787,0.08360665504440147,4,15
3,0,3,construction,11,0.0011614508439117307,0.00526697753320083,0.08292034530616565,0.0838524313536143,3,15
3,0,3,construction,12,0.0013644154627202873,0.0010176218121927879,0.08201077877277145,0.08230082528680673,4,17
3,0,3,construction,13,0.001224306073136783,0.0025994310598395375,0.0829434688666326,0.08305473969942835,2,17
3,0,3,construction,14,0.0009859508729525655,0.005892188439635425,0.08240398665308124,0.08315519012548722,1,15
3,0,3,construction,15,0.00037196974645712624,0.004044708393727043,0.08237311738863437,0.08317845038271728,2,15
3,0,3,construction,16,0.0007370577904611812,0.006561031991964502,0.0826941303801836,0.08273617902481606,2,15
3,0,3,construction,17,0.000956765512174651,0.00512914955648314,0.08233715375227861,0.0820450188191761,2,16
3,0,3,construction,18,0.0011174151493038211,0.0010312228049168765,0.08212981506949034,0.0828577159435642,4,15
3,0,3,construction,19,0.0012377559938862707,0.0026422987591767323,0.08159318890462754,0.0819922937166678,2,15
3,0,3,construction,20,0.001857282937755907,0.0033208608065101266,0.08293598193546058,0.08337735626211171,4,15
3,0,3,construction,21,0.0011409379000192395,0.005224419914553375,0.08179754715395457,0.0821834480027312,3,15
3,0,3,construction,22,0.0005373769553980196,0.00663750239022082,0.08240394819615617,0.08315514652318423,2,15
3,0,3,construction,23,0.000965719112935019,0.005157244771331259,0.08311155338231868,0.08368762434813658,2,15
3,0,3,construction,24,0.0010031243127885739,0.005911612470226371,0.08324855890837463,0.0837542005937927,1,15
3,0,3,construction,25,0.0003548586282730508,0.004033923461773763,0.08320602051947118,0.0837821549931144,2,15
4,0,4,construction,0,0.0013209751355329662,0.005210080607374188,0.08297499311180201,0.08296485796420665,2,15
4,0,4,construction,1,0.0013209751355329662,0.005210080607374188,0.08297499311180201,0.08296485796420665,2,15
4,0,4,construction,2,0.0006640381358421185,0.005549225877627305,0.08279943765763832,0.08276094817856917,3,15
4,0,4,construction,3,0.0008976616523721101,0.007078012426946261,0.08154496529945603,0.08128905932693414,3,15
4,0,4,construction,4,0.0007522013096308407,0.004720480308824674,0.08160143367182111,0.0811336537801219,4,15
4,0,4,construction,5,0.0008904107246805484,0.006749267261342221,0.08249407770106403,0.08245625724557276,3,17
4,0,4,construction,6,0.001048654554133338,0.0034404804383034596,0.08265762090006176,0.08279441364189073,2,15
4,0,4,construction,7,0.0007442900349100557,0.0030099421481528444,0.08265762090006176,0.08279441364189073,2,15
4,0,4,construction,8,0.00128679060966622,0.0043501562678843015,0.08157334730029157,0.08114327059917067,2,16
4,0,4,construction,9,0.0007494630546761055,0.006157233505253197,0.08243489996795295,0.0823249765195196,2,16
4,0,4,construction,10,0.0008029864188327535,0.006154475070206943,0.08199866568380555,0.08194930913019169,3,15
4,0,4,construction,11,0.0006391029202858994,0.006337306887529301,0.08147808713101626,0.08116868591894721,2,15
4,0,4,construction,12,0.0004750228357443061,0.005156547458265801,0.08264994141890095,0.08222249349619036,3,15
4,0,4,construction,13,0.0008204542952272734,0.004761757538722764,0.0825775418643336,0.08229392924968638,2,16
4,0,4,construction,14,0.00031746025013418554,0.0029798757846569543,0.08265762090006176,0.08279441364189073,2,15
4,0,4,construction,15,0.0010269226297641206,0.006096577840102376,0.08265694386190592,0.08274554076187829,1,15
4,0,4,construction,16,0.001379388035452162,0.006531344033822571,0.08201808800246713,0.08166567911909457,2,15
4,0,4,construction,17,0.000964379469175369,0.006723667794658183,0.08282916578301135,0.08316711757426454,2,15
4,0,4,construction,18,0.0004417082647446631,0.005256149949742359,0.08256628753664536,0.08264339614917403,3,16
4,0,4,construction,19,0.0008330933816803655,0.004763951530990405,0.08213172696041242,0.0816216660358934,2,14
4,0,4,construction,20,0.0010944213829529872,0.005662989216312241,0.0813994966319388,0.08108211589601641,3,16
4,0,4,construction,21,0.0006712972128167479,0.00630847790010071,0.08230291107575553,0.08194978782315764,2,16
4,0,4,construction,22,0.001090366540888972,0.006599084279290865,0.08265762090006176,0.08279441364189073,2,15
4,0,4,construction,23,0.0009352333900589294,0.006685181941560866,0.08129608632473452,0.08091118976095003,2,16
4,0,4,construction,24,0.00029452952079099336,0.0029775201628514537,0.08137552548668663,0.08107942710722395,2,16
4,0,4,construction,25,0.0010549754295315537,0.006134105809968504,0.08139778477453748,0.08099345692576511,1,16
5,1,0,evaluation,0,0.0009498579164386887,0.00516520721755113,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,1,0.0009498579164386887,0.00516520721755113,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,2,0.00022580993269584663,0.0036184339710373615,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,3,0.0006760228005328473,0.004912429929341839,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,4,0.00042341271788073827,0.004293337578315149,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,5,0.00031079040543551103,0.006418661586664272,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,6,0.0011312927344163076,0.004309363539137384,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,7,0.0013434644600172584,0.004430027834722861,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,8,0.0008909592876905146,0.00430748429579153,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,9,0.0005180865109709712,0.005976724137404327,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,10,0.00043898162675621314,0.003713772626219276,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,11,0.00019465278620237148,0.004305567654859652,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,12,0.0004991498428815162,0.005577205195675878,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,13,0.00045165598639616155,0.0061732812186597544,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,14,0.0009218804525400915,0.004664447731661059,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,15,0.001106249151582755,0.004302856963330434,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,16,0.001471030947970636,0.006995391663452427,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,17,0.0009017777556515086,0.0061083807505534484,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,18,0.0005203132799954965,0.005557228600472627,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,19,0.0004155078040431512,0.006138328091041215,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,20,0.00046484125960495853,0.003706608585905359,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,21,0.00023479590271982943,0.004329735044024731,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,22,0.0014484200338845787,0.006974609259916577,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,23,0.0008880834113470363,0.006074329355854208,0.07940248685253046,0.08001847142772,1,16
5,1,0,evaluation,24,0.0009119780955949796,0.00464867277263633,0.07940248685253046,0.08001847142772,2,16
5,1,0,evaluation,25,0.001138497816992551,0.00431126062083939,0.07940248685253046,0.08001847142772,1,16
6,1,1,evaluation,0,0.0011225059419802488,0.004663127566984583,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,1,0.0011225059419802488,0.004663127566984583,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,2,0.0008624368209384097,0.0044065471393955336,0.07940248685253046,0.08001847142772,2,16
6,1,1,evaluation,3,0.0014582771519413896,0.006056360855141765,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,4,0.0007876076625112305,0.006319259541992613,0.07940248685253046,0.08001847142772,2,16
6,1,1,evaluation,5,0.0014315047323215755,0.005911891197536119,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,6,0.00044890639524985173,0.005323601832335842,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,7,0.0010900279257786397,0.0060032104803025045,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,8,0.000872131648505536,0.0031695096864325597,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,9,0.001122610962580958,0.0025536615675523597,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,10,0.0008535779731441941,0.006445835876570605,0.07940248685253046,0.08001847142772,2,16
6,1,1,evaluation,11,0.0008455867067941257,0.004403280288638408,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,12,0.0011564687537303497,0.0075673134831353225,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,13,0.0007972555377382893,0.00497909476930425,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,14,0.0008075023916249648,0.005030852726178611,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,15,0.00041664919097782167,0.005052011003513763,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,16,0.0007886223248661653,0.0022894471126180564,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,17,0.0008498334455867961,0.00570641471666097,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,18,0.0011683087552971125,0.007588221945308954,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,19,0.000785090039769733,0.004997262455726714,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,20,0.0008658233672402336,0.0064644139432475335,0.07940248685253046,0.08001847142772,2,16
6,1,1,evaluation,21,0.0008674112361588785,0.0044075234173194455,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,22,0.0008093529291075412,0.0023059676700915247,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,23,0.0008786111388414925,0.005745597655870812,0.07940248685253046,0.08001847142772,3,16
6,1,1,evaluation,24,0.0008253193007713386,0.005007102534665923,0.07940248685253046,0.08001847142772,4,16
6,1,1,evaluation,25,0.0004581233362049494,0.0050109283530195255,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,0,0.001102510248405657,0.0020195263628888537,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,1,0.001102510248405657,0.0020195263628888537,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,2,0.001756807676485814,0.0007031940023279621,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,3,0.0008335816116971848,0.0038747205079295217,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,4,0.0015615060568600087,0.0005185097149003268,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,5,0.0014533501932662784,0.004610166781135629,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,6,0.00011844284054717933,0.0028414143673838052,0.07940248685253046,0.08001847142772,1,16
7,1,2,evaluation,7,0.00046190996992910636,0.005322657756824413,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,8,0.00036316231513079477,0.005432189870878494,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,9,0.00036737515195157136,0.004623290869546768,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,10,0.0009735856263963892,0.0031511980716086786,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,11,0.001770442317025121,0.0007365966268343977,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,12,0.001113887672072848,0.0044344823521854605,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,13,0.0015852651681028688,0.004767104484768115,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,14,0.000874783367936643,0.004916456692735572,0.07940248685253046,0.08001847142772,1,16
7,1,2,evaluation,15,9.742914826726189e-05,0.0021100434724256145,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,16,0.00019676431843736452,0.005451927918389619,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,17,0.0003374843343204076,0.0038361903798017627,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,18,0.0011012226697493092,0.00440862313625557,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,19,0.0015548036363987364,0.004724346496070014,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,20,0.0009655203551657971,0.0031259657037359767,0.07940248685253046,0.08001847142772,4,16
7,1,2,evaluation,21,0.0017530246915472688,0.0006936888076976089,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,22,0.0001709698667795864,0.005476124238837702,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,23,0.00037067095345813566,0.003872794740575252,0.07940248685253046,0.08001847142772,2,16
7,1,2,evaluation,24,0.0008999880184326715,0.00494024317388386,0.07940248685253046,0.08001847142772,1,16
7,1,2,evaluation,25,0.00012541308938597432,0.002097283709304781,0.07940248685253046,0.08001847142772,2,16
8,1,3,evaluation,0,0.0006243011458401878,0.005866294748899883,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,1,0.0006243011458401878,0.005866294748899883,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,2,0.0002879713456456754,0.0063084605946966835,0.07940248685253046,0.08001847142772,2,16
8,1,3,evaluation,3,0.00035512647150052427,0.007099002908356852,0.07954680590781607,0.08013554774707785,2,16
8,1,3,evaluation,4,0.001248511728403469,0.006909730713686892,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,5,0.0010964669664741457,0.007573374019923864,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,6,0.0007520661822232417,0.004940634498881695,0.0794367289724641,0.08005183978548401,4,16
8,1,3,evaluation,7,0.00034030070900155303,0.0026650507706005274,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,8,0.0006273820591740645,0.0043415073258770325,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,9,0.00041265369594420577,0.005631165078841975,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,10,0.0007549705447908326,0.006055133760931152,0.07940248685253046,0.08001847142772,2,16
8,1,3,evaluation,11,0.00031889975121285,0.005539560113402898,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,12,0.00036814363652074245,0.006839241144821121,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,13,0.0012161640467484923,0.007405345053222295,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,14,0.0006884733439638135,0.0017243939133494604,0.07943881534210574,0.08005183978548401,4,16
8,1,3,evaluation,15,0.0007854633643668058,0.004977709621637091,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,16,0.0002333010076830583,0.005884667291219849,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,17,0.0006562574794691763,0.005964172364172961,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,18,0.0003536165579747242,0.0068561292690614084,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,19,0.0012577269584262913,0.007433592518863845,0.07940248685253046,0.08001847142772,3,16
8,1,3,evaluation,20,0.000729294472785615,0.006068084779749998,0.07940248685253046,0.08001847142772,2,16
8,1,3,evaluation,21,0.00027927457259315283,0.005526138079199848,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,22,0.0002074201402074485,0.005861054349916604,0.07944270306556467,0.08005183978548401,3,16
8,1,3,evaluation,23,0.0006192483939005069,0.005924157048672473,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,24,0.0006720528280884104,0.0017309998361095672,0.07940248685253046,0.08001847142772,4,16
8,1,3,evaluation,25,0.0007425328275014415,0.005015124649069948,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,0,0.0009051852755003862,0.0065632806737233275,0.0794288111818873,0.08005183978548401,3,16
9,1,4,evaluation,1,0.0009051852755003862,0.0065632806737233275,0.0794288111818873,0.08005183978548401,3,16
9,1,4,evaluation,2,0.001138347856888531,0.006122289011703309,0.07942130699243008,0.08004337456290607,3,16
9,1,4,evaluation,3,0.0010496248052175954,0.005065802497082843,0.0797559206289422,0.07965964386309257,4,14
9,1,4,evaluation,4,0.0010573473235390208,0.006060756896982604,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,5,0.000835096106788567,0.006648548115435333,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,6,0.0007951541811317055,0.006661951272547039,0.07956118645395735,0.08021888257688463,3,17
9,1,4,evaluation,7,0.0009676414458483891,0.007265551875532872,0.0799666710540384,0.08077847226408326,3,16
9,1,4,evaluation,8,0.0008049429370028433,0.0052149271400973325,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,9,0.0012244921571734897,0.005156319651955081,0.07940248685253046,0.08001847142772,4,16
9,1,4,evaluation,10,0.0007578642514236762,0.0044557582745178405,0.0794291522298783,0.08006484504404819,4,16
9,1,4,evaluation,11,0.0013415041655423618,0.007041157557664365,0.07981144081395086,0.08055821575998268,2,16
9,1,4,evaluation,12,0.0011674492670825296,0.0077029273814245985,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,13,0.00107062944738396,0.007542522723061378,0.07942478095063243,0.08005183978548401,3,16
9,1,4,evaluation,14,0.0007069738287718078,0.006767051377799805,0.07962164587078724,0.08028578917809344,3,17
9,1,4,evaluation,15,0.0007852476695930918,0.006866252213709074,0.07948461231963296,0.08011861740063907,3,16
9,1,4,evaluation,16,0.0008169754563726046,0.0049872354019375245,0.07940248685253046,0.08001847142772,4,16
9,1,4,evaluation,17,0.0007737985774170106,0.007112200779216086,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,18,0.0011533681124204938,0.00768199563168072,0.07943374194645753,0.08005183978548401,3,16
9,1,4,evaluation,19,0.0010537306724781612,0.007508462678687797,0.07942478095063243,0.08005183978548401,3,16
9,1,4,evaluation,20,0.0007465848956705524,0.0044538536778605115,0.07940248685253046,0.08001847142772,4,16
9,1,4,evaluation,21,0.0011308848503065378,0.006366066787980253,0.07946311027748473,0.08008522185461728,3,16
9,1,4,evaluation,22,0.0008351641647028073,0.004994775835051449,0.07948148854529509,0.08015202619051548,4,17
9,1,4,evaluation,23,0.0008138738598265069,0.007144054277370205,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,24,0.0007224521942970051,0.006748346357903299,0.07940248685253046,0.08001847142772,3,16
9,1,4,evaluation,25,0.000798218431351986,0.006835267981307484,0.07948461231963296,0.08011861740063907,3,16
10,2,0,construction,0,0.0009782406748787865,0.006964148017018484,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,1,0.0009782406748787865,0.006964148017018484,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,2,0.0008254391594514861,0.006199056197477117,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,3,0.0010612779423585157,0.005963467857519907,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,4,0.0006339125953078001,0.005104029308866384,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,5,0.0006219017236958165,0.004475587304306787,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,6,0.001061270899006449,0.00690114506461264,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,7,0.0009328470542514676,0.007215767222866235,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,8,0.0009735152194564445,0.006206767874333986,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,9,0.0009917424030632669,0.00651574550026222,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,10,0.0010162973034940623,0.0065016062393330335,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,11,0.0007985780894799421,0.006184905301990159,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,12,0.001392964894395667,0.004316156450114368,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,13,0.0006559933271732566,0.005983141883917657,0.0793018649532416,0.07915661229544656,1,17
10,2,0,construction,14,0.0010669312713428496,0.007400389419306777,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,15,0.0010456777086164978,0.0075095222431346195,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,16,0.001464072121984862,0.00717873190676793,0.0793018649532416,0.07915661229544656,3,17
10,2,0,construction,17,0.0009980072108568855,0.006186420675552852,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,18,0.0014084541250117626,0.004321180200721547,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,19,0.0006277871595791185,0.006013515272583472,0.0793018649532416,0.07915661229544656,1,17
10,2,0,construction,20,0.0010245745546703072,0.006481918957488459,0.0793018649532416,0.07915661229544656,2,17
10,2,0,construction,21,0.0008331873132571977,0.006153672539357838,0.0793018649532416,0.07915661229544656,2,17
