environment,state_id,task_id,split,planner,method,horizon,normalized_regret,weighted_pairwise_accuracy,top1_correct,normalized_margin_rmse,transition_seeds_averaged
Wall,60,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,60,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,61,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,61,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,61,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,62,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,62,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,62,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,63,7,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,63,7,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,63,7,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,80,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,80,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,80,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,81,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,81,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,81,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,82,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,82,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,82,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,83,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,83,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,83,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,84,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,84,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,84,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,85,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,85,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,85,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,86,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,86,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,86,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,87,10,probe_calibration,simulator_oracle,target_oracle,1,0.0,1.0,1.0,0.0,1
Wall,87,10,probe_calibration,simulator_oracle,target_oracle,3,0.0,1.0,1.0,0.0,1
Wall,87,10,probe_calibration,simulator_oracle,target_oracle,6,0.0,1.0,1.0,0.0,1
Wall,8,1,development_holdout,shared_metric,target_oracle,1,0.3151769439537263,0.09258138809687284,0.0,3.880964528315289,1
Wall,8,1,development_holdout,shared_metric,target_oracle,3,0.08482373582968013,0.5640712748690714,0.0,2.9977363320237944,1
Wall,8,1,development_holdout,shared_metric,target_oracle,6,0.0,0.7309629389408667,1.0,2.808685023593066,1
Wall,9,1,development_holdout,shared_metric,target_oracle,1,1.0,0.21428857390485662,0.0,3.0589498660562002,1
Wall,9,1,development_holdout,shared_metric,target_oracle,3,0.5401508363621974,0.08448550537296486,0.0,2.9742098306677027,1
Wall,9,1,development_holdout,shared_metric,target_oracle,6,0.014740318180249878,0.8849470675977427,0.0,2.269485599775598,1
Wall,10,1,development_holdout,shared_metric,target_oracle,1,1.0,0.03473103590970339,0.0,3.8762732453273325,1
Wall,10,1,development_holdout,shared_metric,target_oracle,3,0.5947689626180442,0.23291100946792154,0.0,4.915906567766446,1
Wall,10,1,development_holdout,shared_metric,target_oracle,6,0.0,0.8673280021213878,1.0,3.504654460302064,1
Wall,11,1,development_holdout,shared_metric,target_oracle,1,0.12172401676917176,0.6493272065174323,0.0,2.2394087459599987,1
Wall,11,1,development_holdout,shared_metric,target_oracle,3,0.5797788828767878,0.12466469851736244,0.0,7.389753862714905,1
Wall,11,1,development_holdout,shared_metric,target_oracle,6,0.0,0.888551884357413,1.0,2.86163807475654,1
Wall,12,1,development_holdout,shared_metric,target_oracle,1,0.576922927911456,0.4617115585846078,0.0,2.1725019050134136,1
Wall,12,1,development_holdout,shared_metric,target_oracle,3,0.49638329062480707,0.11970340786530476,0.0,3.609077498179438,1
Wall,12,1,development_holdout,shared_metric,target_oracle,6,0.7041015027113918,0.37706962501294694,0.0,1.8777993898951086,1
Wall,13,1,development_holdout,shared_metric,target_oracle,1,0.4210561764869795,0.6593624063033272,0.0,1.6734003631256276,1
Wall,13,1,development_holdout,shared_metric,target_oracle,3,0.35743949944159636,0.519246785574489,0.0,3.0649869786390647,1
Wall,13,1,development_holdout,shared_metric,target_oracle,6,0.0,0.7956873007266421,1.0,3.523468267018418,1
Wall,14,1,development_holdout,shared_metric,target_oracle,1,0.4265192405294919,0.5495210676982311,0.0,2.332121739125209,1
Wall,14,1,development_holdout,shared_metric,target_oracle,3,0.5564080372737089,0.17750726568708058,0.0,5.0582350303938695,1
Wall,14,1,development_holdout,shared_metric,target_oracle,6,0.0,0.8060150404928874,1.0,2.2315411157549843,1
Wall,15,1,development_holdout,shared_metric,target_oracle,1,0.3489844189002139,0.3322892224210562,0.0,3.4304617544297087,1
Wall,15,1,development_holdout,shared_metric,target_oracle,3,1.0,0.16272946110703548,0.0,4.8352478001638906,1
Wall,15,1,development_holdout,shared_metric,target_oracle,6,0.02109195364658048,0.9487066864853952,0.0,3.6776990224966686,1
Wall,16,2,development_holdout,shared_metric,target_oracle,1,0.08029399387979654,0.8525415336223708,0.0,1.9063967931549777,1
Wall,16,2,development_holdout,shared_metric,target_oracle,3,0.08914329129573813,0.6351474071901942,0.0,3.125971258431407,1
Wall,16,2,development_holdout,shared_metric,target_oracle,6,0.0,0.8673156136988927,1.0,3.864580731918672,1
Wall,17,2,development_holdout,shared_metric,target_oracle,1,0.5769228820618427,0.40006088469118717,0.0,3.8107703920220697,1
Wall,17,2,development_holdout,shared_metric,target_oracle,3,0.0045777647931245415,0.5288471525889549,0.0,4.405906947638594,1
Wall,17,2,development_holdout,shared_metric,target_oracle,6,0.0,0.9134937685610149,1.0,3.598021512121753,1
Wall,18,2,development_holdout,shared_metric,target_oracle,1,0.5769233520213718,0.21120338579203782,0.0,2.7590945478338993,1
Wall,18,2,development_holdout,shared_metric,target_oracle,3,0.13583789196485332,0.657281667694218,0.0,4.65588275412892,1
Wall,18,2,development_holdout,shared_metric,target_oracle,6,0.06074535502837518,0.5657363144471772,0.0,3.0618630858696805,1
Wall,19,2,development_holdout,shared_metric,target_oracle,1,0.007615091005135686,0.7460442018674652,0.0,3.286218513971773,1
Wall,19,2,development_holdout,shared_metric,target_oracle,3,0.0,0.7828029351364777,1.0,3.568185071706073,1
Wall,19,2,development_holdout,shared_metric,target_oracle,6,0.0,0.9087595957715021,1.0,3.9238215901295104,1
Wall,20,2,development_holdout,shared_metric,target_oracle,1,1.0,0.08588934711586953,0.0,3.9958610513281423,1
Wall,20,2,development_holdout,shared_metric,target_oracle,3,0.4878714169545492,0.608554534282498,0.0,3.3710361176752923,1
Wall,20,2,development_holdout,shared_metric,target_oracle,6,0.0,0.8279293417675491,1.0,4.219613844404728,1
Wall,21,2,development_holdout,shared_metric,target_oracle,1,0.4283517854423395,0.5248441330301029,0.0,2.8321447364208296,1
Wall,21,2,development_holdout,shared_metric,target_oracle,3,0.6123023248712188,0.2544571323950449,0.0,3.419080306293338,1
Wall,21,2,development_holdout,shared_metric,target_oracle,6,0.0,0.933297913895189,1.0,3.0555964840825,1
Wall,22,2,development_holdout,shared_metric,target_oracle,1,0.21914233368624259,0.40836777622745496,0.0,4.086314503079475,1
Wall,22,2,development_holdout,shared_metric,target_oracle,3,0.0034078026238675394,0.5283655808774814,0.0,4.427530668851677,1
Wall,22,2,development_holdout,shared_metric,target_oracle,6,0.0,0.9511580697820223,1.0,3.592421143830404,1
Wall,23,2,development_holdout,shared_metric,target_oracle,1,0.0352215604069649,0.9765601494114423,0.0,1.0801473598842926,1
Wall,23,2,development_holdout,shared_metric,target_oracle,3,0.1416057469365363,0.47916221418165017,0.0,2.2903291714966616,1
Wall,23,2,development_holdout,shared_metric,target_oracle,6,0.0,0.8325744383464297,1.0,4.094461207060667,1
Wall,48,6,development_holdout,shared_metric,target_oracle,1,0.1221204240752783,0.383551847313501,0.0,3.544626061254369,1
Wall,48,6,development_holdout,shared_metric,target_oracle,3,0.6780836443816576,0.2546346377103519,0.0,4.1108927853845385,1
Wall,48,6,development_holdout,shared_metric,target_oracle,6,0.0,0.9074563406218564,1.0,2.4225148738824087,1
Wall,49,6,development_holdout,shared_metric,target_oracle,1,0.576923053998219,0.5302055817351464,0.0,3.883643066529341,1
Wall,49,6,development_holdout,shared_metric,target_oracle,3,0.6799023801963275,0.19455175977951214,0.0,5.481734035150935,1
Wall,49,6,development_holdout,shared_metric,target_oracle,6,0.0,0.9296349986625283,1.0,2.119198188670184,1
Wall,50,6,development_holdout,shared_metric,target_oracle,1,0.12336195250522808,0.5796086783066611,0.0,2.400617972954648,1
Wall,50,6,development_holdout,shared_metric,target_oracle,3,0.5259276486523571,0.1852700534261082,0.0,2.597886844686172,1
Wall,50,6,development_holdout,shared_metric,target_oracle,6,0.037144204333989565,0.8535723123098478,0.0,1.5870383067628102,1
Wall,51,6,development_holdout,shared_metric,target_oracle,1,0.4223548821825772,0.11604676242596428,0.0,5.606495401612143,1
Wall,51,6,development_holdout,shared_metric,target_oracle,3,0.26800666634249315,0.2305660983016559,0.0,4.02121993842129,1
Wall,51,6,development_holdout,shared_metric,target_oracle,6,0.0,0.8640968265060167,1.0,2.755724367631366,1
Wall,52,6,development_holdout,shared_metric,target_oracle,1,0.39458057133526225,0.6063487035558769,0.0,2.3736440229737994,1
Wall,52,6,development_holdout,shared_metric,target_oracle,3,0.05051972594698755,0.6999222574641704,0.0,4.001852388556367,1
Wall,52,6,development_holdout,shared_metric,target_oracle,6,0.0,0.8464567958736753,1.0,2.283195903010735,1
Wall,53,6,development_holdout,shared_metric,target_oracle,1,0.12905025338831735,0.6547001472112088,0.0,1.832655137252271,1
Wall,53,6,development_holdout,shared_metric,target_oracle,3,0.6256670140581739,0.07726918358640551,0.0,4.050782902372584,1
Wall,53,6,development_holdout,shared_metric,target_oracle,6,0.0,0.9493463458574476,1.0,1.6893972855494632,1
Wall,54,6,development_holdout,shared_metric,target_oracle,1,0.0,0.6471581937860682,1.0,2.686781843602472,1
Wall,54,6,development_holdout,shared_metric,target_oracle,3,0.5224380559840637,0.19882551610370214,0.0,4.416609178829508,1
Wall,54,6,development_holdout,shared_metric,target_oracle,6,0.030051110614188435,0.8536229311873365,0.0,3.1492819905318847,1
Wall,55,6,development_holdout,shared_metric,target_oracle,1,0.0,0.9139959067812958,1.0,2.7721920391924946,1
Wall,55,6,development_holdout,shared_metric,target_oracle,3,0.19830582185068493,0.242461495184144,0.0,3.814792057639659,1
Wall,55,6,development_holdout,shared_metric,target_oracle,6,0.0,0.8667437125562466,1.0,2.4972654842171953,1
Wall,8,1,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.04985829477353313,0.0,4.9991640959047015,1
Wall,8,1,development_holdout,goal_permuted_metric,target_oracle,3,0.43011687345781374,0.4803691420941038,0.0,3.693593627458839,1
Wall,8,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.710369688764903,1.0,2.877146776203936,1
Wall,9,1,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.17994599482763687,0.0,3.137565730845709,1
Wall,9,1,development_holdout,goal_permuted_metric,target_oracle,3,0.5401508363621974,0.07906565157082279,0.0,4.142720587857021,1
Wall,9,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8591072958401934,1.0,2.2881997392109295,1
Wall,10,1,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.00508319555995741,0.0,4.938260463613912,1
Wall,10,1,development_holdout,goal_permuted_metric,target_oracle,3,0.5947689626180442,0.19432247824747745,0.0,6.103006022643115,1
Wall,10,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8609455882350565,1.0,3.6979181299155566,1
Wall,11,1,development_holdout,goal_permuted_metric,target_oracle,1,0.576922927911456,0.6132734247575449,0.0,2.2985196977688127,1
Wall,11,1,development_holdout,goal_permuted_metric,target_oracle,3,0.5797788828767878,0.11491162639816918,0.0,8.981029059087858,1
Wall,11,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.880690117041936,1.0,3.1000381601781863,1
Wall,12,1,development_holdout,goal_permuted_metric,target_oracle,1,0.576922927911456,0.4386017137878652,0.0,2.041127949081558,1
Wall,12,1,development_holdout,goal_permuted_metric,target_oracle,3,0.5740399760937522,0.11218983080644646,0.0,4.947144789639658,1
Wall,12,1,development_holdout,goal_permuted_metric,target_oracle,6,0.7041015027113918,0.17394024355762744,0.0,2.584158487240188,1
Wall,13,1,development_holdout,goal_permuted_metric,target_oracle,1,0.4210561764869795,0.34556289321894096,0.0,2.0791179770392607,1
Wall,13,1,development_holdout,goal_permuted_metric,target_oracle,3,0.573165591824252,0.49246554992806796,0.0,4.005560780124418,1
Wall,13,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.7790260527883615,1.0,3.821564863786009,1
Wall,14,1,development_holdout,goal_permuted_metric,target_oracle,1,0.4265192405294919,0.44210259652994116,0.0,2.5648172651928074,1
Wall,14,1,development_holdout,goal_permuted_metric,target_oracle,3,0.5564080372737089,0.11988504685560844,0.0,6.152965834290506,1
Wall,14,1,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8200665531789817,1.0,2.6986253447489528,1
Wall,15,1,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.17801484712269328,0.0,3.4810086193256664,1
Wall,15,1,development_holdout,goal_permuted_metric,target_oracle,3,1.0,0.1856572820895114,0.0,6.705070638883049,1
Wall,15,1,development_holdout,goal_permuted_metric,target_oracle,6,0.02109195364658048,0.9358109878172101,0.0,3.8496036156795945,1
Wall,16,2,development_holdout,goal_permuted_metric,target_oracle,1,0.4290666153272115,0.7320868283707171,0.0,2.585878666660216,1
Wall,16,2,development_holdout,goal_permuted_metric,target_oracle,3,0.08914329129573813,0.6068182585714065,0.0,3.474001280961322,1
Wall,16,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8554609125364153,1.0,4.024064806480905,1
Wall,17,2,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.12026577179580383,0.0,4.596533121906162,1
Wall,17,2,development_holdout,goal_permuted_metric,target_oracle,3,0.0045777647931245415,0.4906086034897489,0.0,4.689564724351197,1
Wall,17,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8856410114361748,1.0,3.726964961094414,1
Wall,18,2,development_holdout,goal_permuted_metric,target_oracle,1,0.5769233520213718,0.4504295298530125,0.0,2.740925281020209,1
Wall,18,2,development_holdout,goal_permuted_metric,target_oracle,3,0.7959356845668688,0.30522644981815616,0.0,4.8113902908245025,1
Wall,18,2,development_holdout,goal_permuted_metric,target_oracle,6,0.810491668478506,0.4715509442652311,0.0,3.616531353473418,1
Wall,19,2,development_holdout,goal_permuted_metric,target_oracle,1,0.007615091005135686,0.4766433346965129,0.0,3.9268852193978505,1
Wall,19,2,development_holdout,goal_permuted_metric,target_oracle,3,0.0,0.7910615827517447,1.0,2.868402179053625,1
Wall,19,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.9161370626644018,1.0,3.8684777178946197,1
Wall,20,2,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.10661361156833198,0.0,4.576205324304132,1
Wall,20,2,development_holdout,goal_permuted_metric,target_oracle,3,0.4878714169545492,0.6713806226719955,0.0,3.173331109989074,1
Wall,20,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8062479400456805,1.0,4.571624783916954,1
Wall,21,2,development_holdout,goal_permuted_metric,target_oracle,1,0.4283517854423395,0.36930299115148074,0.0,3.7833294842275973,1
Wall,21,2,development_holdout,goal_permuted_metric,target_oracle,3,0.6123023248712188,0.22265334971730488,0.0,4.051407579830904,1
Wall,21,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.9156501419023063,1.0,3.4178961708679294,1
Wall,22,2,development_holdout,goal_permuted_metric,target_oracle,1,1.0,0.12004025372745589,0.0,4.893475550191277,1
Wall,22,2,development_holdout,goal_permuted_metric,target_oracle,3,0.0034078026238675394,0.4881054017938411,0.0,4.759809281748116,1
Wall,22,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8904355969239482,1.0,3.791601356365725,1
Wall,23,2,development_holdout,goal_permuted_metric,target_oracle,1,0.0352215604069649,0.9043184480650599,0.0,1.8627180399177314,1
Wall,23,2,development_holdout,goal_permuted_metric,target_oracle,3,0.1416057469365363,0.45533733655203235,0.0,3.120653644329453,1
Wall,23,2,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.7900152790603114,1.0,4.705469210778054,1
Wall,48,6,development_holdout,goal_permuted_metric,target_oracle,1,0.1221204240752783,0.383551847313501,0.0,3.0743649657203136,1
Wall,48,6,development_holdout,goal_permuted_metric,target_oracle,3,0.6105605718607239,0.19799950399792604,0.0,4.618608301436168,1
Wall,48,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.9074563406218564,1.0,2.636577945647752,1
Wall,49,6,development_holdout,goal_permuted_metric,target_oracle,1,0.576923053998219,0.5302055817351464,0.0,3.561303492060551,1
Wall,49,6,development_holdout,goal_permuted_metric,target_oracle,3,0.607219092534224,0.19897608410976195,0.0,6.046219838767883,1
Wall,49,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.9662300348511862,1.0,2.348622505128361,1
Wall,50,6,development_holdout,goal_permuted_metric,target_oracle,1,0.12336195250522808,0.5550791214993008,0.0,2.336856415294716,1
Wall,50,6,development_holdout,goal_permuted_metric,target_oracle,3,0.5259276486523571,0.22881743913970679,0.0,3.009092060154338,1
Wall,50,6,development_holdout,goal_permuted_metric,target_oracle,6,0.037144204333989565,0.8789717443242413,0.0,1.7255468094838784,1
Wall,51,6,development_holdout,goal_permuted_metric,target_oracle,1,0.4223554782285276,0.11604676242596428,0.0,4.948641589520069,1
Wall,51,6,development_holdout,goal_permuted_metric,target_oracle,3,0.26800666634249315,0.25463210057580493,0.0,3.752197781656222,1
Wall,51,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8640968265060167,1.0,2.9908073217918187,1
Wall,52,6,development_holdout,goal_permuted_metric,target_oracle,1,0.39458057133526225,0.5416811119995106,0.0,2.0420229073824756,1
Wall,52,6,development_holdout,goal_permuted_metric,target_oracle,3,0.4056910223601016,0.677710438597625,0.0,4.146284213766551,1
Wall,52,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8975043390537051,1.0,2.4317587886418215,1
Wall,53,6,development_holdout,goal_permuted_metric,target_oracle,1,0.6156865401728778,0.6328391145068167,0.0,1.8365256649758475,1
Wall,53,6,development_holdout,goal_permuted_metric,target_oracle,3,0.6256670140581739,0.07726918358640551,0.0,4.545988120835133,1
Wall,53,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.950754976499592,1.0,1.9598368179734496,1
Wall,54,6,development_holdout,goal_permuted_metric,target_oracle,1,0.381799624403083,0.5294716253384509,0.0,2.915166340460035,1
Wall,54,6,development_holdout,goal_permuted_metric,target_oracle,3,0.5224380559840637,0.19885803535251384,0.0,5.146688046561467,1
Wall,54,6,development_holdout,goal_permuted_metric,target_oracle,6,0.030051110614188435,0.8331145916100863,0.0,3.4892963498648246,1
Wall,55,6,development_holdout,goal_permuted_metric,target_oracle,1,0.0,0.9656562561554792,1.0,2.498729376898513,1
Wall,55,6,development_holdout,goal_permuted_metric,target_oracle,3,0.19830582185068493,0.20780706317612518,0.0,4.12919652019022,1
Wall,55,6,development_holdout,goal_permuted_metric,target_oracle,6,0.0,0.8480363527305773,1.0,2.732693229917355,1
Wall,8,1,development_holdout,native_metric,target_oracle,1,0.5757287127357626,0.15412807773394693,0.0,1.1308035742433076,1
Wall,8,1,development_holdout,native_metric,target_oracle,3,0.08482373582968013,0.6603505339358747,0.0,0.9999999986699987,1
Wall,8,1,development_holdout,native_metric,target_oracle,6,0.0,0.9694992538502134,1.0,0.41977491034411746,1
Wall,9,1,development_holdout,native_metric,target_oracle,1,0.0,0.5651169052692148,1.0,0.9906859053257049,1
Wall,9,1,development_holdout,native_metric,target_oracle,3,0.5401508363621974,0.4693297347950075,0.0,1.0000000006765586,1
Wall,9,1,development_holdout,native_metric,target_oracle,6,0.0,0.9107827465607969,1.0,0.6606424679896662,1
Wall,10,1,development_holdout,native_metric,target_oracle,1,0.0012356039916028997,0.3454170833035496,0.0,1.0417318459209706,1
Wall,10,1,development_holdout,native_metric,target_oracle,3,0.0,0.44852535340665883,1.0,1.0000000000072893,1
Wall,10,1,development_holdout,native_metric,target_oracle,6,0.0,0.9842341862544789,1.0,0.6525730459806901,1
Wall,11,1,development_holdout,native_metric,target_oracle,1,0.4223659886339896,0.7817879171231592,0.0,0.865121223134964,1
Wall,11,1,development_holdout,native_metric,target_oracle,3,0.16557815588742084,0.38591280735535594,0.0,1.0000000003379965,1
Wall,11,1,development_holdout,native_metric,target_oracle,6,0.0,0.9829245197932585,1.0,0.4277119456484167,1
Wall,12,1,development_holdout,native_metric,target_oracle,1,0.0,0.8032274702537987,1.0,0.8463641360999662,1
Wall,12,1,development_holdout,native_metric,target_oracle,3,0.5740399760937522,0.48507345836018007,0.0,1.0000000002943132,1
Wall,12,1,development_holdout,native_metric,target_oracle,6,0.7041015027113918,0.7617997566231678,0.0,0.9805651392803624,1
Wall,13,1,development_holdout,native_metric,target_oracle,1,0.028695465844599356,0.6147926841833071,0.0,0.9852448039007154,1
Wall,13,1,development_holdout,native_metric,target_oracle,3,0.0,0.6852579223557871,1.0,0.9999999982125577,1
Wall,13,1,development_holdout,native_metric,target_oracle,6,0.0,0.8886712779622379,1.0,0.45374309962152876,1
Wall,14,1,development_holdout,native_metric,target_oracle,1,0.4265192405294919,0.6980133070452004,0.0,0.9798291799143891,1
Wall,14,1,development_holdout,native_metric,target_oracle,3,0.02103669177229461,0.3870538565023708,0.0,1.000000000778402,1
Wall,14,1,development_holdout,native_metric,target_oracle,6,0.0,0.9676827900411369,1.0,0.5584153287581156,1
Wall,15,1,development_holdout,native_metric,target_oracle,1,0.43493430898180824,0.7182238219102377,0.0,0.9697537055104554,1
Wall,15,1,development_holdout,native_metric,target_oracle,3,0.0,0.4250018943604263,1.0,1.0000000003604388,1
Wall,15,1,development_holdout,native_metric,target_oracle,6,0.0,0.9273792135177882,1.0,0.5534590858989772,1
Wall,16,2,development_holdout,native_metric,target_oracle,1,0.08029399387979654,0.9102141569156178,0.0,0.935681870059286,1
Wall,16,2,development_holdout,native_metric,target_oracle,3,0.5708377845028744,0.5,0.0,1.0000000002306733,1
Wall,16,2,development_holdout,native_metric,target_oracle,6,0.0,0.7763607253228483,1.0,0.5649859691429368,1
Wall,17,2,development_holdout,native_metric,target_oracle,1,0.43363994939568373,0.35262339606712423,0.0,1.0118141769268245,1
Wall,17,2,development_holdout,native_metric,target_oracle,3,0.3956441547349086,0.5242030693100189,0.0,0.9999999999179848,1
Wall,17,2,development_holdout,native_metric,target_oracle,6,0.0,0.8714712857185214,1.0,0.45112757634555245,1
Wall,18,2,development_holdout,native_metric,target_oracle,1,0.5769233520213718,0.7276972893962041,0.0,0.9701309854503128,1
Wall,18,2,development_holdout,native_metric,target_oracle,3,0.7959356845668688,0.5,0.0,1.0000000002016693,1
Wall,18,2,development_holdout,native_metric,target_oracle,6,0.810491668478506,0.38214450997758054,0.0,0.9361567533498114,1
Wall,19,2,development_holdout,native_metric,target_oracle,1,0.007615091005135686,0.6760120972653094,0.0,1.003027248122931,1
Wall,19,2,development_holdout,native_metric,target_oracle,3,0.0,0.6790104197750534,1.0,0.9999999982308243,1
Wall,19,2,development_holdout,native_metric,target_oracle,6,0.0,0.9582032484735443,1.0,0.6235203780924653,1
Wall,20,2,development_holdout,native_metric,target_oracle,1,0.4375463146812976,0.1464624554982366,0.0,1.0680513820026292,1
Wall,20,2,development_holdout,native_metric,target_oracle,3,0.0,0.5470070603061555,1.0,0.9999999996020483,1
Wall,20,2,development_holdout,native_metric,target_oracle,6,0.0,0.85745704736073,1.0,0.7283818540911148,1
Wall,21,2,development_holdout,native_metric,target_oracle,1,1.0,0.38924488616837155,0.0,1.003195843069129,1
Wall,21,2,development_holdout,native_metric,target_oracle,3,1.0,0.5,0.0,1.0000000004095855,1
Wall,21,2,development_holdout,native_metric,target_oracle,6,0.0,0.9267572899640937,1.0,0.476929061975586,1
Wall,22,2,development_holdout,native_metric,target_oracle,1,0.43377363790319756,0.3045829859058164,0.0,1.03814638809016,1
Wall,22,2,development_holdout,native_metric,target_oracle,3,0.39145920256022204,0.5354170765384787,0.0,0.9999999998998506,1
Wall,22,2,development_holdout,native_metric,target_oracle,6,0.0,0.8659193059125527,1.0,0.454286793198945,1
Wall,23,2,development_holdout,native_metric,target_oracle,1,0.492815152927685,0.6639658224209743,0.0,0.9870990080730191,1
Wall,23,2,development_holdout,native_metric,target_oracle,3,0.7290412077970592,0.5,0.0,1.0000000002996348,1
Wall,23,2,development_holdout,native_metric,target_oracle,6,0.0,0.8956181524058289,1.0,0.5386765725008175,1
Wall,48,6,development_holdout,native_metric,target_oracle,1,0.4232530319403524,0.5898219472211844,0.0,0.986715349314939,1
Wall,48,6,development_holdout,native_metric,target_oracle,3,0.0,0.4943189385222158,1.0,1.0000000000450813,1
Wall,48,6,development_holdout,native_metric,target_oracle,6,0.0,0.9789760583745241,1.0,0.6395388096693939,1
Wall,49,6,development_holdout,native_metric,target_oracle,1,0.08831945936215893,0.9396740840260074,0.0,0.867796373421458,1
Wall,49,6,development_holdout,native_metric,target_oracle,3,0.607219092534224,0.48857314404981844,0.0,1.0000000002208929,1
Wall,49,6,development_holdout,native_metric,target_oracle,6,0.0,0.9787785806602178,1.0,0.5200874758696081,1
Wall,50,6,development_holdout,native_metric,target_oracle,1,0.4260123029954614,0.473649883544688,0.0,1.0001912599214648,1
Wall,50,6,development_holdout,native_metric,target_oracle,3,0.5259276486523571,0.4432331686423976,0.0,1.0000000003058673,1
Wall,50,6,development_holdout,native_metric,target_oracle,6,0.0,0.9284561819811522,1.0,0.649816337843161,1
Wall,51,6,development_holdout,native_metric,target_oracle,1,0.4223554782285276,0.2880242353493928,0.0,1.0918351615803505,1
Wall,51,6,development_holdout,native_metric,target_oracle,3,0.0,0.4389181219751919,1.0,1.0000000001966436,1
Wall,51,6,development_holdout,native_metric,target_oracle,6,0.0,0.9750386426727755,1.0,0.545615907792353,1
Wall,52,6,development_holdout,native_metric,target_oracle,1,0.5507561548240016,0.46335144165087094,0.0,0.9995205561651016,1
